,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
33,,Y23,100207*,Residuos sólidos del tratamiento de gases que contienen sustancias peligrosas,H12,403.06,,IT,,R4,Spain,2018
34,A4020,Y3,"180108*, 180207*",Medicamentos citotóxicos y citostáticos,"H11,H6.1",112.74,,PT,D10,,Spain,2018
35,A4020,Y1,"180103*, 180202*",Medicamentos citotóxicos y citostáticos,H4.1,131.27517,,PT,D9,,Spain,2018
36,A3140,Y6,140603*,Disolvente orgánico no halogenado,H3,124.768,,PT,,R2,Spain,2018
37,,Y23,100207*,Residuos sólidos del tratamiento de gases que contienen sustancias peligrosas,H12,626.88,,IT,,R4,Spain,2018
38,A2030,Y18,160807*,Catalizadores usados,H12,107.0,FR,DE,,R4,Spain,2018
39,A2030,,160802*,Catalizadores usados,"H4.2,H5.1,H11",445.0,,FR,,"R4,R8",Spain,2018
40,A1030,,191211*,Polvo de tratamiento de lámparas,H12,48.84,FR,DE,D9,,Spain,2018
41,A4160,Y18,150202,CARBÓ ACTIU SATURAT,,48.32,FR,BE,,R7,Spain,2018
42,A2030,Y2,160802,CATALITZADORS,,22.589,FR,DE,,R4,Spain,2018
43,A4160,Y18,150202,CARBÓ ACTIU,,729.14,FR,BE,,R7,Spain,2018
44,A4070,Y12,160305,RESIDUS ORGÀNICS QUE CONTENEN SUBSTÀNCIES PERILLOSES,,151.65,"FR,BE,LU",NL,,R12,Spain,2018
45,A1050,Y17,110109,LLOTS QUE CONTENEN METALLS PRECIOSOS,,31.922,"FR,LU",DE,,R4,Spain,2018
46,A1050,,110109,LLOTS I TORTONS DE FILTRACIÓ QUE CONTENEN SUSTÀNCIES PERILLOSES,,513.721,FR,DE,,R4,Spain,2018
47,A1060,,110106,ACIDS AMB METALLS,,10.78,FR,DE,,R4,Spain,2018
48,,Y32,160504,SF6,,2.709,,FR,,R5,Spain,2018
49,A4130,Y36,150111,ACETILÈ,,57.48,"FR,LU",DE,,R2,Spain,2018
50,A3050,Y13,080501,RESIDUS POLIMERITZABLES,,26.32,,FR,D10,,Spain,2018
51,A3170,Y41,070103,DISSOLVENTS CLORATS,,569.56,,FR,,R5,Spain,2018
52,,Y23,100207,RESIDUS SÒLIDS DEL TRACTAMENT DE GASOS QUE CONTENEN SUBSTÀNCIES PERILLOSES,,6934.39,,IT,,R4,Spain,2018
53,A3140,Y42,070703,DISSOLVENTS HALOGENATS,,446.18,,FR,D10,,Spain,2018
54,A3140,Y42,070704,DISSOLVENTS NO HALOGENATS,,1214.42,,FR,,R2,Spain,2018
55,A3140,Y6,140603,MESCLA DE DISSOLVENTS NO HALOGENATS,,460.66,,FR,,R1,Spain,2018
56,A1170,Y26,160602,ACUMULADORS NIQUEL-CADMI,,158.466,"FR,DE",CZ,,R12,Spain,2018
57,A3050,Y13,080501,RESIDUS POLIMERITZABLES,,7.32,,FR,D13,,Spain,2018
58,A3140,Y42,070108,EFLUENTS REACTIUS NO HALOGENATS,,12.8,,FR,D10,,Spain,2018
59,A3150,Y41,070107,EFLUENTS REACTIUS HALOGENATS,,3.81,,FR,D10,,Spain,2018
60,A3140,Y42,070708,EFLUENTS REACTIUS NO HALOGENATS,,5.84,,FR,D10,,Spain,2018
61,,Y41,070707,EFLUENTS REACTIUS HALOGENATS,,33.16,,FR,D10,,Spain,2018
62,A4140,Y34,160507,PRODUCTES QUIMICS INORGANICS REBUTJATS,,5.85,,FR,D10,,Spain,2018
63,A4140,Y35,160508,PRODUCTES QUIMICS REBUTJATS,,133.83,,FR,D10,,Spain,2018
