,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
114,"A4090,Y46","Y2,Y34","06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 20 01 14*","HP2, HP3, HP5, HP6, HP8, HP12, HP14","H3,H5.1,H6.1,H8,H10,H12",189.54,SI,AT,D10,,Croatia,2019
115,A4090,Y34,"06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 10 01 09*, 11 01 05*, 11 01 06*, 11 01 13*, 11 01 98*, 11 05 04*, 16 03 03*, 16 05 06*, 16 05 07*, 16 06 06*, 20 01 14*",,H8,164.82,SI,AT,D9,,Croatia,2019
116,A4090,Y34,"06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 10 01 09*, 11 01 05*, 11 01 06*, 11 01 13*, 11 01 98*, 11 05 04*, 16 03 03*, 16 06 06*, 20 01 14*, 16 05 06*, 16 05 07*",,H8,451.44,SI,AT,D9,,Croatia,2019
117,A4090,Y35,05 01 11*,,"H8,H12",70.18,"SI,AT",DE,D10,,Croatia,2019
118,A4090,Y35,05 01 11*,,"H8,H12",383.4,"SI,AT",DE,D10,,Croatia,2019
119,A4090,Y35,05 01 11*,,"H8,H12",359.72,"SI,AT,DE",FR,D10,,Croatia,2019
120,"A4090,Y46",Y35,"06 02 01*, 06 02 03*, 06 02 04*, 06 02 05*, 11 01 07*, 20 01 15*","HP8, HP14",,48.1,SI,AT,D10,,Croatia,2019
121,"A4090,Y46",Y35,"06 02 01*, 06 02 03*, 06 02 04*, 06 02 05*, 20 01 15*,","HP8, HP14",,23.54,SI,AT,D10,,Croatia,2019
122,"A4090,Y46",Y35,"06 02 03*, 06 02 04*, 11 01 07*, 16 03 03*, 19 08 13*, 20 01 15*",,H8,23.8,SI,AT,D9,,Croatia,2019
123,A4100,Y23,10 02 07*,HP14,H12,129.88,SI,AT,D1,,Croatia,2019
124,A4130,Y12,"15 01 10*, 15 02 02*, 16 01 07*",,H4.1,33.6,SI,AT,,"R3,R4",Croatia,2019
125,A4130,Y12,"15 01 10*, 15 02 02*, 16 01 07*",,H4.1,573.18,SI,AT,,"R3,R4",Croatia,2019
126,A4130,Y18,15 01 11*," HP3, HP14, HP6","H3,H12,H6.1",2.2,SI,AT,D10,,Croatia,2019
127,A4140,"Y16,Y17,Y18,Y34,Y35",16 05 06*,,"H6.1,H8",106.563,SI,AT,D9,,Croatia,2019
128,A4140,Y18,"16 05 06*, 16 05 07*, 16 05 08*, 18 01 06*","HP2, HP3, HP4, HP5, HP6, HP7, HP8, HP10, HP11, HP12, HP13, H14, HP15",,4.8,SI,AT,D10,,Croatia,2019
129,A4140,"Y21,Y26",16 05 06*,,"H3,H4.1,H6.1,H8,H11,H12",9.44,SI,DE,D10,,Croatia,2019
130,A4140,"Y21,Y26",16 05 06*,,"H3,H4.1,H6.1,H8,H11,H12",36.3,"SI,AT",DE,D10,,Croatia,2019
131,A4140,"Y21,Y26,Y29,Y34,Y35",16 05 06*,,"H3,H4.1,H6.1,H8,H11,H12",9.52,SI,AT,D10,,Croatia,2019
132,A4140,"Y21,Y26,Y29,Y34,Y35",16 05 06*,,"H3,H4.1,H6.1,H8,H11,H12",8.5,SI,AT,D10,,Croatia,2019
133,A4160,"Y16,Y17,Y18,Y34,Y35",15 02 02*,,"H6.1,H8",38.7,SI,AT,,R7,Croatia,2019
134,A4160,"Y6,Y41",15 02 02*,HP6,"H6.1,H11,H4.1",99.26,SI,AT,,R7,Croatia,2019
135,A4100,Y23,10 02 07*,AA010,H12,795.553,"SI,AT,CZ",PL,,R4,Croatia,2019
136,,Y_,03 01 05,AC170,,114.58,,HU,,R3,Croatia,2019
137,,Y_,20 01 38,AC170,,96.93,,HU,,R3,Croatia,2019
138,,Y_,19 08 12,AC270,,47.22,,HU,,R3,Croatia,2019
