,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
36,A1020,Y31,,Solder scrap,H11,20.0,,JP,,R4,Philippines,2018
37,A1020,Y31,,Tin lead scrap,H11,20.0,,JP,,R4,Philippines,2018
38,A1020,Y31,,Microsolder balls,H11,5.0,,JP,,R4,Philippines,2018
39,A1020,Y31,M506,Printed wiring board (waste electricl and electronic equipment) (WEEE),H11,1000.0,,JP,,R4,Philippines,2018
40,A3140,Y42,,Ag paste scrap (bottle/syringe/cloth),H11,40.0,,JP,,R4,Philippines,2018
41,A3140,Y42,,Ag paste (non-conductive),H11,10.0,,JP,,R4,Philippines,2018
42,A1050,Y17,D499,Copper and nickel sludge,,120.0,,KR,,R4,Philippines,2018
43,A2030,,,Spent catalyst,H4.2,1200.0,,FR,,R4,Philippines,2018
44,A2030,,,Spent catalyst,H4.2,1200.0,,FR,,R4,Philippines,2018
45,A1180,"Y22,Y31",M506,"Used electrical and electronics equipment, parts and accessories (i.e. computer and mobile phones, lithium ion batteries)",H11,300.0,,SG,,R4,Philippines,2018
46,,,M506,Used toners and ink cartridges,H11,200.0,,SG,,R4,Philippines,2018
47,A1180,"Y22,Y31",M506,Printed circuit board,H11,300.0,,KR,,R4,Philippines,2018
48,A1180,"Y22,Y31",M506,Printed circuit boards,H11,1000.0,,JP,,R4,Philippines,2018
49,A1180,"Y22,Y31",,Printed circuit board,H11,700.0,,KR,,R4,Philippines,2018
50,A1080,Y23,,Dust (filtered from electric arc furnace),H12,6000.0,,JP,,R4,Philippines,2018
51,A1180,"Y22,Y31",M506,Printed circuit board,H11,700.0,,JP,,R4,Philippines,2018
52,A1180,"Y22,Y31",M506,Assorted printed circuit boards with components,H11,25.0,,JP,,R4,Philippines,2018
53,A1180,"Y22,Y31",M506,Printed circuit boards,H11,1000.0,,JP,,R4,Philippines,2018
54,A1050,Y17,,Silver sludge,H11,200.0,,JP,,R4,Philippines,2018
55,,Y18,,Used cartridge filter,H13,10.0,,KR,,R4,Philippines,2018
56,A1180,"Y22,Y31",M506,Printed cicuit boards (A1180),H11,4800.0,,JP,,R4,Philippines,2018
57,A1180,"Y22,Y31",M506,Wasted printed circuit board ( Waste Electrical and Electronic Equipment(WEE)),H11,200.0,,JP,,R4,Philippines,2018
58,A1010,"Y29,Y18",D407,Crused and uncrushed busted flourescents lamps and busted high density discharge lampas,H11,24.0,,JP,,R4,Philippines,2018
