,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
44,A1100,Y22,Copper,Leachate,H13,79.15,,US      ,,R4,China,2018
45,B1170,Y22,Copper,Corrosive,H8,119.638,,US      ,,R4,China,2018
46,A4100,Y22,Copper,Leachate,H13,6.387,,US      ,,R4,China,2018
47,A1170,Y23,Zinc,Corrosive,H8,372.759,,US      ,,R4,China,2018
48,,Y23,Zinc,Ecotoxic,H12,34.363,,US      ,D9,,China,2018
49,A1030,Y24,Arsenic,Poisonous (acute),H6.1,277.0,,US      ,D9,,China,2018
50,A1030,Y24,Arsenic,Poisonous (acute),H6.1,130.6264,,US      ,,R4,China,2018
51,A1030,Y24,Arsenic,Poisonous (acute),H12,384.75098,,US      ,D5,,China,2018
52,A4140,Y24,Arsenic,Ecotoxic,H12,1211.934,,US      ,D5,,China,2018
53,A2030,Y24,Arsenic,Ecotoxic,H12,66.153,,US      ,D10,,China,2018
54,A1020,Y25,Selenium,Leachate,H13,329.15201,,US      ,D5,,China,2018
55,A1020,Y25,Selenium,Poisonous (acute),H6.1,18.02,,US      ,D13,,China,2018
56,A3190,Y25,Selenium,Ecotoxic,H12,2472.96606,,US      ,D5,,China,2018
57,A1020,Y26,Cadmium,Leachate,H13,1.818,,US      ,D9,,China,2018
58,A1020,Y26,Cadmium,Flammable Gases in contact with wate,H4.3,5.247,,US      ,D13,,China,2018
59,A1020,Y26,Cadmium,Corrosive,H8,0.204,,US      ,,R4,China,2018
60,A1170,Y26,Cadmium,Ecotoxic,H12,20.664,,US      ,,R13,China,2018
61,A1020,Y28,Tellurium,Leachate,H13,82.547,,US      ,D9,,China,2018
62,A1030,Y29,Mercury,Poisonous (acute),H6.1,57458.577,,US      ,D9,,China,2018
63,A1010,Y31,Lead,Poisonous (acute),H6.1,9137.229,,US      ,,R4,China,2018
64,A1020,Y31,Lead,Leachate,H13,6308.409,,US      ,D5,,China,2018
65,A3140,Y31,Lead,Leachate,H13,9.144,,US      ,,R2,China,2018
66,A1020,Y31,Lead,Leachate,H13,38.138,,US      ,,R5,China,2018
67,A1020,Y31,Lead,Poisonous (acute),H6.1,7841.54,,US      ,D9,,China,2018
68,A1160,Y31,Lead,Corrosive,H8,3.065,,US      ,,R13,China,2018
69,A4070,Y31,Lead,Flammable Liquids,H3,131.495,,US      ,,R_,China,2018
70,A1020,Y31,Lead,Poisonous (acute),H6.1,474.398,,US      ,D13,,China,2018
71,A2010,Y31,Lead,Leachate,H13,374.969,,US      ,,R13,China,2018
72,A2020,Y32,Inorganic fluorine compounds,Toxic (Poisonous),H6.1,33.533,,US      ,D9,,China,2018
73,A1020,Y32,Inorganic fluorine compounds,Leachate,H13,21.8,,US      ,D9,,China,2018
74,A4050,Y33,Inorganic cyanides,Poisonous (acute),H6.1,3043.687,,US      ,D9,,China,2018
75,A4050,Y33,Inorganic cyanides,Toxic (Poisonous),H6.1,1.379,,US      ,D13,,China,2018
76,A4050,Y33,Inorganic cyanides,Toxic (Poisonous),H6.1,37.555,,US      ,D5,,China,2018
77,A4090,Y34,Acidic solutions (or solids),Corrosive,H8,5843.607,,US      ,D9,,China,2018
78,A4090,Y34,Acidic solutions (or solids),Corrosive,H8,292.642,,US      ,D13,,China,2018
79,A4090,Y34,Acidic solutions (or solids),Corrosive,H8,3500.9748,,US      ,,R_,China,2018
80,A4140,Y34,Acidic solutions (or solids),Corrosive,H8,121.999,,US      ,D13,,China,2018
81,A4140,Y34,Acidic solutions (or solids),Corrosive,H8,2.72,,US      ,D9,,China,2018
82,A1060,Y34,Acidic solutions (or solids),Corrosive,H8,32716.554,,US      ,,R_,China,2018
83,A4120,Y34,Acidic solutions (or solids),Oxidizing,H5.1,3.32,,US      ,D13,,China,2018
84,A1040,Y34,Acidic solutions (or solids),Corrosive,H8,418.91,,US      ,D9,,China,2018
85,A4090,Y34,Acidic solutions (or solids),Corrosive,H8,922.99512,,US      ,D10,,China,2018
86,A1030,Y34,Acidic solutions (or solids),Corrosive,H8,99.98,,US      ,D9,,China,2018
87,A1160,Y34,Acidic solutions (or solids),Corrosive,H8,17.979,,US      ,D9,,China,2018
88,A1020,Y34,Acidic solutions (or solids),Corrosive,H8,31.262,,US      ,D5,,China,2018
89,A4090,Y34,Acidic solutions (or solids),Flammable liquids,H3,6.351,,US      ,,R2,China,2018
90,A1170,Y35,Basic solutions (or solids),Corrosive,H8,1.664,,US      ,,R13,China,2018
91,A4130,Y35,Basic solutions (or solids),Corrosive,H8,5.058,,US      ,D9,,China,2018
92,A4090,Y35,Basic solutions (or solids),Corrosive,H8,16.867,,US      ,,R1,China,2018
93,A1040,Y35,Basic solutions (or solids),Corrosive,H8,79.587,,US      ,D9,,China,2018
94,A4090,Y35,Basic solutions (or solids),Corrosive,H8,2596.00781,,US      ,D10,,China,2018
95,A1020,Y35,Basic solutions (or solids),Corrosive,H8,33.526,,US      ,D5,,China,2018
96,A4090,Y35,Basic solutions (or solids),Corrosive,H8,3125.018,,US      ,D9,,China,2018
97,A4140,Y35,Basic solutions (or solids),Corrosive,H8,6.072,,US      ,D13,,China,2018
98,A4090,Y35,Basic solutions (or solids),Corrosive,H8,165.894,,US      ,D13,,China,2018
99,A4090,Y35,Basic solutions (or solids),Corrosive,H8,0.019,,US      ,,R2,China,2018
100,A2050,Y36,Asbestos (dust and fibres),,H11,190.466,,US      ,D9,,China,2018
101,A4040,Y37,Organic phosphorous compounds,Toxic (Poisonous),H6.1,12.283,,US      ,D5,,China,2018
102,A3130,Y37,Organic phosphorous compounds,Toxic (Poisonous),H6.1,1.64,,US      ,D14,,China,2018
103,A3130,Y37,Organic phosphorous compounds,Toxic (Poisonous),H6.1,2.986,,US      ,D13,,China,2018
104,A4160,Y38,Organic cyanides,Ecotoxic,H12,1144.255,,US      ,,R4,China,2018
105,A4050,Y38,Organic cyanides,Ecotoxic,H12,19.139,,US      ,,R4,China,2018
106,A3070,Y39,"Phenols, phenol compounds, including chlorophenols",Flammable solids,H4.1,0.792,,US      ,D13,,China,2018
107,A3070,Y39,"Phenols, phenol compounds, including chlorophenols",Flammable solids,H4.1,251.131,,US      ,,R1,China,2018
108,A3070,Y39,"Phenols, phenol compounds, including chlorophenols",Toxic (Poisonous),H6.1,0.658,,US      ,D15,,China,2018
109,A4040,Y39,"Phenols, phenol compounds, including chlorophenols",Ecotoxic,H12,2210.99292,,US      ,D5,,China,2018
110,A3070,Y39,"Phenols, phenol compounds, including chlorophenols",Flammable Liquids,H3,37.07,,US      ,D10,,China,2018
111,A3070,Y39,"Phenols, phenol compounds, including chlorophenols",Toxic (Poisonous),H6.1,2.612,,US      ,D14,,China,2018
112,A3150,Y41,Halogenated organic solvents,Flammable Liquids,H3,2.665,,US      ,D14,,China,2018
113,A3160,Y41,Halogenated organic solvents,Leachate,H13,1248.292,,US      ,D5,,China,2018
114,A3160,Y41,Halogenated organic solvents,Leachate,H13,307.642,,US      ,D8,,China,2018
115,A3150,Y41,Halogenated organic solvents,Ecotoxic,H12,4421.745,,US      ,D8,,China,2018
116,A3150,Y41,Halogenated organic solvents,Flammable Liquids,H3,2100.535,,US      ,D10,,China,2018
117,A3150,Y41,Halogenated organic solvents,Flammable Liquids,H3,0.317,,US      ,D15,,China,2018
118,A4030,Y41,Halogenated organic solvents,Flammable Liquids,H3,0.827,,US      ,D13,,China,2018
119,A3150,Y41,Halogenated organic solvents,Flammable Liquids,H3,620.078,,US      ,,R13,China,2018
120,A3160,Y41,Halogenated organic solvents,Flammable Liquids,H3,4588.32178,,US      ,D10,,China,2018
121,A3190,Y41,Halogenated organic solvents,Ecotoxic,H12,3575.442,,US      ,D5,,China,2018
122,A1020,Y41,Halogenated organic solvents,Ecotoxic,H12,51.218,,US      ,D9,,China,2018
123,A4060,Y41,Halogenated organic solvents,Flammable Liquids,H3,9481.1748,,US      ,D10,,China,2018
124,A3150,Y41,Halogenated organic solvents,Flammable liquids,H3,1341.018,,US      ,,R1,China,2018
125,A3150,Y41,Halogenated organic solvents,Flammable liquids,H3,347.971,,US      ,,R2,China,2018
126,A3140,Y42,Organic solvents,Flammable Liquids,H3,2123.674,,US      ,,R13,China,2018
127,A3140,Y42,Organic solvents,Flammable Liquids,H3,967.292,,US      ,D13,,China,2018
128,A3140,Y42,Organic solvents,Flammable Liquids,H3,4658.333,,US      ,D10,,China,2018
129,A3140,Y42,Organic solvents,Flammable Liquids,H3,7357.461,,US      ,,R2,China,2018
130,A3140,Y42,Organic solvents,Flammable Liquids,H3,351.757,,US      ,,R1,China,2018
131,A3190,Y42,Organic solvents,Ecotoxic,H12,1504.504,,US      ,D5,,China,2018
132,A4070,Y42,Organic solvents,Flammable Liquids,H3,57.171,,US      ,,R3,China,2018
133,A4070,Y42,Organic solvents,Flammable solids,H4.1,18.8,,US      ,D15,,China,2018
134,A4110,Y43,Any congenor of polychlorinated dibenzo-furan,Ecotoxic,H12,14.777,,US      ,D15,,China,2018
135,A4030,Y45,Organohalogen Coumpount,Toxic (Poisonous),H6.1,0.339,,US      ,D15,,China,2018
