,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
14,A4140,"Y2,Y18","16 05 06*, 16 05 07*, 16 05 08*, 16 09 01*, 16 09 04*, 18 01 06*, 18 02 05*",mix of wastes,"H3,H4.1,H4.2,H4.3,H5.1,H6.1,H8,H10,H11,H12,H13",3.72,"AT,SI",DE,D10,,Croatia,2016
15,A4130,Y12,"15 01 10*, 15 02 02*, 16 01 07*",mix of wastes,H4.1,249.22,SI,AT,,"R3,R4",Croatia,2016
16,A1020,Y31,10 04 01*,,H11,1414.02,SI,AT,"D1,D9",,Croatia,2016
17,A4090,Y34,"06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 10 01 09*, 11 01 05*, 11 01 06*, 11 01 13*, 11 01 98*, 11 05 04*, 16 03 03*, 16 05 06*, 16 05 07*, 16 06 06*, 20 01 14*",mix of wastes,H8,118.68,SI,AT,D9,,Croatia,2016
18,,Y17,11 03 02*,,H5.1,94.82,"AT,SI",DE,D12,,Croatia,2016
19,A2050,Y36,17 06 05*,,H12,89.3,"AT,SI",DE,D1,,Croatia,2016
20,A2050,Y36,17 06 01*,,H11,10.28,"AT,SI",DE,D1,,Croatia,2016
21,A2050,Y36,17 06 05*,,H11,64.28,"AT,SI",DE,D1,,Croatia,2016
22,A4090,"Y2,Y18,Y34","06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*",mix of wastes,"H3,H6.1,H8,H12",140.4,"AT,SI",DE,D10,,Croatia,2016
23,A4050,Y33,06 03 11*,,"H6.1,H8,H12",18.24,"AT,SI",DE,D10,,Croatia,2016
24,A4130,Y12,"15 01 10*, 15 02 02*, 16 01 07*",mix of wastes,H4.1,395.22,SI,AT,,"R3,R4",Croatia,2016
25,,"Y18,Y45",14 06 01*,,H12,8.276,"AT,CZ,SI",PL,D10,,Croatia,2016
26,A3140,"Y6,Y16,Y42","04 02 14*, 07 01 04*, 07 02 04*, 07 03 04*, 07 04 04*, 07 05 04*, 07 06 04*, 07 07 04*, 09 01 03*, 14 06 03*, 20 01 13*",mix of wastes,"H3,H6.1",158.84,"AT,SI",DE,D10,,Croatia,2016
27,A4090,Y34,"06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 10 01 09*, 11 01 05*, 11 01 06*, 11 01 13*, 11 01 98*, 11 05 04*, 16 03 03*, 16 05 06*, 16 05 07*, 16 06 06*, 20 01 14*",mix of wastes,H8,115.78,SI,AT,D9,,Croatia,2016
28,,Y17,11 03 02*,,H5.1,46.72,"AT,SI",DE,D12,,Croatia,2016
29,A1170,"Y22,Y23,Y26,Y29,Y31,Y34,Y35","16 06 02*, 16 06 03*, 16 06 04, 16 06 05, 20 01 33*, 20 01 34",mix of wastes,"H4.1,H5.1,H6.1,H8,H11,H12,H13",23.048,"AT,SI",DE,,R4,Croatia,2016
30,,Y18,19 12 04*,,"H3,H6.1,H11,H12",740.08,"AT,SI",DE,D10,,Croatia,2016
31,A3180,Y10,16 02 09*,,"H11,H12,H13",18.078,HU,RO,,"R12,R13",Croatia,2016
32,,"Y18,Y45",14 06 01*,,H12,11.94,"AT,SI",DE,D10,,Croatia,2016
33,A4090,Y35,"06 02 01*, 06 02 03*, 06 02 04*, 06 02 05*, 16 03 03*, 16 05 07*, 20 01 15*",mix of wastes,"H3,H6.1,H8,H12",42.94,"AT,SI",DE,D10,,Croatia,2016
34,,Y18,19 12 11*,,"H4.1,H6.1,H12",314.58,"AT,SI",DE,D10,,Croatia,2016
35,,Y17,12 01 12*,,"H3,H4.1,H12,H13",24.12,"AT,SI",DE,D10,,Croatia,2016
36,A1160,Y31,16 06 01*,,H12,625.172,,SI,,R4,Croatia,2016
37,A1160,"Y31,Y34",16 06 01*,,"H8,H12",95.38,,SI,,R4,Croatia,2016
38,A1160,"Y31,Y34",16 06 01*,,"H8,H12",189.412,,SI,,R4,Croatia,2016
39,A1170,"Y23,Y26,Y29,Y31,Y34,Y35","20 01 33*, 20 01 34",mix of wastes,"H4.1,H5.1,H6.1,H8,H11,H12",69.677,"AT,SI",DE,,R4,Croatia,2016
40,A1160,Y31,16 06 01*,,H12,189.618,,SI,,R4,Croatia,2016
41,,"Y9,Y18",19 02 09*,,"H4.1,H12,H13",35.34,SI,AT,D10,,Croatia,2016
42,,"Y9,Y18",19 02 08*,,"H3,H12,H13",332.72,SI,AT,D10,,Croatia,2016
43,,"Y9,Y18",19 02 09*,,"H4.1,H12,H13",330.56,SI,AT,D10,,Croatia,2016
44,A4160,Y29,05 07 01*,,"H4.1,H6.1,H11,H12,H13",52.62,"AT,DE,SI",CH,,R7,Croatia,2016
45,A1060,Y34,11 01 05*,,H8,295.98,SI,IT,,R5,Croatia,2016
46,A4140,"Y21,Y26",16 05 06*,,"H3,H4.1,H6.1,H8,H11,H12",18.24,"AT,SI",DE,D10,,Croatia,2016
47,,Y18,19 08 01,,,985.38,SI,AT,,R1,Croatia,2016
48,,Y31,11 01 11*,,H12,13.57,"AT,SI",DE,,R4,Croatia,2016
49,,Y31,16 03 03*,,H12,1.48,"AT,SI",DE,,R4,Croatia,2016
50,,Y42,15 02 02*,,H4.1,0.91,"AT,SI",DE,,R4,Croatia,2016
51,,Y17,15 01 10*,,H13,0.12,"AT,SI",DE,,R4,Croatia,2016
52,A4010,"Y2,Y3",18 01 08*,,"H3,H6.1,H11",45.68,SI,AT,D10,,Croatia,2016
53,A4140,"Y21,Y26,Y29,Y34,Y35",16 05 06*,,"H3,H4.1,H6.1,H8,H11,H12",10.78,SI,AT,D10,,Croatia,2016
54,"A4030,A4040",Y4,02 01 08*,,"H6.1,H11,H12",3.58,SI,AT,D10,,Croatia,2016
55,A4140,,16 05 06*,,"H6.1,H8",22.82,SI,AT,D9,,Croatia,2016
56,"A4030,A4040",Y4,02 01 08*,,"H6.1,H11,H12",37.76,SI,AT,D10,,Croatia,2016
57,A4100,Y23,10 02 07*,,,17.8,SI,AT,"D1,D9",,Croatia,2016
58,A3040,Y31,11 01 11*,,H12,16.99,"AT,SI",DE,,R4,Croatia,2016
59,A3150,Y41,14 06 02*,,H6.1,38.55,"AT,SI",DE,,R2,Croatia,2016
60,A3140,Y42,14 06 05*,,H3,0.09,"AT,SI",DE,,R4,Croatia,2016
61,A3140,Y17,15 01 10*,,H13,0.1,"AT,SI",DE,,R4,Croatia,2016
62,,Y18,15 01 11*,,"H3,H12",12.68,SI,AT,D10,,Croatia,2016
63,A3140,Y42,15 02 02*,,H4.1,0.68,"AT,SI",DE,,R4,Croatia,2016
64,A3180,Y10,16 02 09*,,H12,40.42,"FR,IT,SI",ES,,R4,Croatia,2016
65,A1020,Y31,16 03 03*,,H12,2.57,"AT,SI",DE,,R4,Croatia,2016
66,A4140,"Y21,Y26,Y29,Y34,Y35",16 05 06*,,"H3,H4.1,H6.1,H8,H11,H12",14.98,SI,AT,D10,,Croatia,2016
67,A4140,,16 05 06*,,"H6.1,H8",57.84,SI,AT,D9,,Croatia,2016
68,A4010,"Y2,Y3",18 01 08*,,"H3,H6.1,H11",21.94,SI,AT,D10,,Croatia,2016
69,,"Y9,Y16,Y17,Y18",19 02 04*,,H12,251.86,SI,AT,D10,,Croatia,2016
70,A3150,"Y18,Y41",19 02 08*,,"H3,H6.1",21.86,SI,AT,D10,,Croatia,2016
71,,"Y18,Y41",19 02 08*,,"H3,H6.1,H13",451.1,SI,AT,D10,,Croatia,2016
72,,Y18,19 08 01,,,126.68,SI,AT,,R1,Croatia,2016
73,,"Y8,Y9,Y12,Y18,Y41",19 12 11*,,"H3,H4.1,H6.1,H12,H13",1084.11,SI,AT,D10,,Croatia,2016
74,A3180,Y10,"13 03 01*, 16 02 09*, 17 09 02*",mix of wastes,"H11,H12,H13",12.23,SI,AT,D10,,Croatia,2016
75,A1060,Y34,11 01 05*,,H8,23.0,SI,AT,,"R4,R5",Croatia,2016
76,A1060,Y34,11 01 05*,,H8,269.25,,SI,D9,,Croatia,2016
77,Y46,"Y2,Y4,Y5,Y11,Y12,Y13,Y17,Y18",19 12 11*,,"H4.1,H6.1,H11,H12,H13",595.28,SI,AT,D10,,Croatia,2016
78,"A1060,A4090","Y17,Y34","06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 10 01 09*, 11 01 05*, 11 01 06*, 11 01 13*, 11 01 98*, 20 01 14*",mix of wastes,"H5.1,H6.1,H8,H12",94.14,SI,AT,D9,,Croatia,2016
79,,"Y6,Y18,Y41,Y42","04 02 14*, 07 01 03*, 07 01 04*, 07 02 03*, 07 02 04*, 07 03 03*, 07 03 04*, 07 04 03*, 07 04 04*, 07 05 03*, 07 05 04*, 07 06 03*, 07 06 04*, 07 06 08*, 07 07 03*, 07 07 04*, 08 01 17*, 11 01 13*, 13 07 01*, 13 07 02*, 13 07 03*, 14 06 02*, 14 06 03*, 16 01 13*, 16 01 14*, 19 02 08*, 20 01 13*",mix of wastes,"H3,H6.1,H12,H13",121.54,SI,AT,D10,,Croatia,2016
80,,Y18,19 12 11*,,"H4.1,H6.1,H12",90.52,"AT,SI",DE,D10,,Croatia,2016
81,A1060,Y34,11 01 05*,,H8,22.3,SI,AT,,"R4,R5",Croatia,2016
82,A1060,Y34,"06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 11 01 05*",mix of wastes,H8,191.94,SI,AT,D9,,Croatia,2016
83,Y46,"Y2,Y4,Y5,Y11,Y12,Y13,Y17,Y18",19 12 11*,,H4.1,437.48,SI,AT,D10,,Croatia,2016
84,A3150,"Y6,Y41","04 02 14*, 07 01 03*, 07 01 04*, 07 02 03*, 07 02 04*, 07 03 03*, 07 03 04*, 07 04 03*, 07 04 04*, 07 05 03*, 07 05 04*, 07 06 03*, 07 06 04*, 07 06 08*, 07 07 03*, 07 07 04*, 11 01 13*, 13 07 01*, 13 07 02*, 13 07 03*, 14 06 02*, 14 06 03*, 16 01 14*, 19 02 08*, 20 01 13*",mix of wastes,"H3,H6.1,H12,H13",194.98,SI,AT,D10,,Croatia,2016
85,A4030,Y4,"02 01 08*, 06 13 01*, 07 04 13*, 20 01 19*",mix of wastes,"H3,H6.1,H11,H12,H13",68.5,SI,AT,D10,,Croatia,2016
86,,"Y12,Y13,Y18",19 12 11*,,"H4.1,H12,H13",49.3,SI,AT,D10,,Croatia,2016
87,,"Y12,Y13,Y18",19 12 11*,,"H4.1,H12,H13",98.28,SI,AT,D10,,Croatia,2016
88,,"Y12,Y13,Y17,Y18","19 02 08*, 19 12 11*",mix of wastes,"H3,H4.1",16.94,SI,AT,D10,,Croatia,2016
89,A3140,"Y12,Y13,Y17,Y18","19 12 11*, 19 02 08*",mix of wastes,"H3,H4.1",633.239,SI,AT,D10,,Croatia,2016
90,,Y18,12 01 12*,,H4.1,96.339,SI,AT,D10,,Croatia,2016
91,A3050,"Y13,Y18","08 04 09*, 08 04 10, 08 04 11*, 08 04 13*, 08 04 15*",mix of wastes,H3,66.072,SI,AT,D10,,Croatia,2016
92,Y46,,19 12 07,,,215.49,SI,HU,,R3,Croatia,2016
93,,Y18,12 01 12*,,H4.1,11.6,SI,AT,D10,,Croatia,2016
94,,Y16,"09 01 01*, 09 01 02*, 09 01 03*, 09 01 04*, 20 01 17*",mix of wastes,"H12,H13",60.02,SI,AT,D9,,Croatia,2016
95,Y46,,19 12 07,,,291.59,SI,AT,,R3,Croatia,2016
96,A1160,Y31,16 06 01*,,H8,1173.57,SI,AT,,R4,Croatia,2016
97,A1160,Y31,16 06 01*,,H12,58.15,,SI,,R4,Croatia,2016
98,A1020,Y31,10 04 02*,,H12,6.89,,SI,,R4,Croatia,2016
99,,Y_,16 03 06,,,12.56,"AT,SI",DE,"D4,D10",,Croatia,2016
100,,Y_,20 01 08,,,44.97,,SI,,"R1,R3",Croatia,2016
101,,Y_,19 08 09,,,368.59,,SI,,"R1,R3",Croatia,2016
102,,Y_,03 01 05,,,2324.6,,HU,,R3,Croatia,2016
103,,Y_,03 01 05,,,9837.9,SI,AT,,R3,Croatia,2016
104,,Y_,19 12 07,,,358.92,,HU,,R3,Croatia,2016
105,,Y_,19 12 12,,,874.1,SI,AT,,R1,Croatia,2016
106,,Y_,19 08 09,,,255.12,,SI,,"R1,R3",Croatia,2016
107,,Y_,19 08 05,,,14926.12,,HU,,"R10,R12",Croatia,2016
108,,Y_,19 08 05,,,1755.58,,HU,,R3,Croatia,2016
109,,Y_,19 12 11*,,,76.06,SI,AT,D10,,Croatia,2016
110,,Y_,19 08 05,,,14963.63,,HU,,"R10,R12",Croatia,2016
111,,Y_,19 12 12,,,355.98,SI,AT,,R1,Croatia,2016
112,,Y_,19 12 12,,,592.76,SI,AT,,R1,Croatia,2016
113,,Y_,19 12 10,,,7998.18,,BA,,R1,Croatia,2016
114,,Y_,"03 01 05, 15 01 03, 17 02 01, 19 12 07, 20 01 38",mix of wastes,,139.04,,HU,,R3,Croatia,2016
115,,Y_,19 12 10,,,330.12,,BA,,R1,Croatia,2016
116,,Y_,19 08 09,,,156.11,,SI,,R3,Croatia,2016
117,,Y_,19 02 03,,,712.82,SI,AT,,"R1,R12",Croatia,2016
118,,Y_,19 02 03,,,1098.22,SI,AT,,"R1,R12",Croatia,2016
119,,Y_,19 12 07,,,190.72,,HU,,R3,Croatia,2016
120,,Y_,19 12 10,,,1151.47,,BA,,R1,Croatia,2016
121,A3140,Y42,07 05 04*,,H3,293.52,,HU,,R2,Croatia,2016
