,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
19,A4070,Y12,"04 02 16*, 04 02 17*, 08 01 11*, 08 01 12, 08 01 13*, 08 01 15*, 08 01 16, 08 01 17*, 08 01 18, 08 01 19*, 08 01 20, 08 01 21*, 08 02 01, 08 02 02, 08 02 03, 08 03 07, 08 03 08, 08 03 12*, 08 03 13, 08 03 14*, 08 03 15, 08 03 17*, 08 03 18, 20 01 27*, 20 01 28",mix of  wastes,"H3,H4.1,H12",6.4,"SI,AT",DE,D10,,Croatia,2017
20,A4070,Y12,"04 02 16*, 04 02 17*, 08 01 11*, 08 01 12, 08 01 13*, 08 01 15*, 08 01 16, 08 01 17*, 08 01 18, 08 01 19*, 08 01 20, 08 01 21*, 08 02 01, 08 02 02, 08 02 03, 08 03 07, 08 03 08, 08 03 12*, 08 03 13, 08 03 14*, 08 03 15, 08 03 17*, 08 03 18, 20 01 27*, 20 01 28",mix of  wastes,"H3,H4.1,H12",8.52,"SI,AT",DE,D10,,Croatia,2017
21,A4010,"Y2,Y3","18 01 08*, 18 02 07*, 20 01 31*",mix of  wastes,"H6.1,H11,H12",2.3,"SI,AT",DE,D10,,Croatia,2017
22,A4010,"Y2,Y3","18 01 08*, 18 02 07*, 20 01 31*",mix of  wastes,"H6.1,H11,H12",22.82,"SI,AT",DE,D10,,Croatia,2017
23,A4040,"Y2,Y3","07 05 13*, 07 05 14, 16 03 03*, 16 03 05*, 16 03 06, 18 01 09, 18 02 08, 20 01 32",mix of  wastes,"H4.1,H6.1,H12",58.02,"SI,AT",DE,D10,,Croatia,2017
24,A4140,"Y18,Y2","16 05 06*, 16 05 07*, 16 05 08*, 16 09 01*, 16 09 04*, 18 01 06*, 18 02 05*",mix of  wastes,"H3,H4.1,H4.2,H4.3,H5.1,H6.1,H8,H10,H11,H12,H13",7.56,"SI,AT",DE,D10,,Croatia,2017
25,A4130,Y12,"15 01 10*, 15 02 02*, 16 01 07*",mix of  wastes,H4.1,91.32,SI,AT,,"R3,R4",Croatia,2017
26,A1180,Y26,19 12 11*,,H6.1,32.96,"SI,AT",DE,D12,,Croatia,2017
27,,Y17,11 03 02*,,H5.1,22.0,"SI,AT",DE,D12,,Croatia,2017
28,A1170,"Y22,Y23,Y26,Y29,Y31,Y34,Y35","16 06 02*, 16 06 03*, 16 06 04, 16 06 05, 20 01 33*, 20 01 34",mix of  wastes,"H4.1,H5.1,H6.1,H8,H11,H12,H13",24.28,"SI,AT",DE,,R12,Croatia,2017
29,A4130,Y12,"15 01 10*, 15 02 02*, 16 01 07*",mix of  wastes,H4.1,573.062,SI,AT,,"R3,R4",Croatia,2017
30,A1020,Y31,10 04 05*,,H12,500.0,RS,BG,,R4,Croatia,2017
31,A4090,Y35,05 01 11*,,"H8,H12",943.18,"SI,AT",DE,D10,,Croatia,2017
32,A4090,"Y2,Y18,Y34","06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*",mix of  wastes,"H3,H6.1,H8,H12",202.0,"SI,AT",DE,D10,,Croatia,2017
33,,Y17,11 03 02*,,H5.1,22.54,"SI,AT",DE,D12,,Croatia,2017
34,A4090,Y34,"06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 10 01 09*, 11 01 05*, 11 01 06*, 11 01 13*, 11 01 98*, 11 05 04*, 16 03 03*, 16 05 06*, 16 05 07*, 16 06 06*, 20 01 14*",mix of  wastes,H8,326.543,SI,AT,D9,,Croatia,2017
35,A3140,"Y6,Y42,Y16","04 02 14*, 07 01 04*, 07 02 04*, 07 03 04*, 07 04 04*, 07 05 04*, 07 06 04*, 07 07 04*, 09 01 03*, 14 06 03*, 20 01 13*",mix of  wastes,"H3,H6.1",124.7,"SI,AT",DE,D10,,Croatia,2017
36,,Y18,19 02 04*,,"H3,H6.1,H11,H12",321.14,"SI,AT",DE,D10,,Croatia,2017
37,,"Y18,Y45",14 06 01*,,H12,11.117,"SI,AT",DE,D10,,Croatia,2017
38,,Y17,11 03 01*,,H6.1,67.68,"SI,AT",DE,D12,,Croatia,2017
39,A4030,Y4,"02 01 08*, 02 01 09, 06 13 01*, 07 04 13*, 20 01 19*",mix of  wastes,"H3,H6.1,H11,H12,H13",13.801,SI,AT,D10,,Croatia,2017
40,,Y18,19 12 11*,,"H4.1,H6.1,H12",67.08,SI,AT,D10,,Croatia,2017
41,,Y18,19 02 04*,,"H3,H6.1,H11,H12",276.12,SI,AT,D10,,Croatia,2017
42,,Y18,19 12 11*,,"H4.1,H6.1,H12",285.64,"SI,AT",DE,D10,,Croatia,2017
43,,Y17,12 01 12*,,"H3,H4.1,H12,H13",21.72,"SI,AT",DE,D10,,Croatia,2017
44,,Y_,19 12 07,,,1785.44,,HU,,R3,Croatia,2017
45,A4020,Y1,18 01 03*,,H6.2,8.0,SI,IT,,R1,Croatia,2017
46,A4020,Y1,18 01 03*,,H6.2,18.32,SI,AT,D10,,Croatia,2017
47,A1170,"Y26,Y29,Y31,Y34,Y35,Y23",20 01 33*,,"H4.1,H5.1,H6.1,H8,H11,H12",47.944,"SI,AT",DE,,R12,Croatia,2017
48,A1160,"Y31,Y34",16 06 01*,,"H8,H12",123.702,,SI,,R4,Croatia,2017
49,A1160,Y31,16 06 01*,,H12,863.128,,SI,,R4,Croatia,2017
50,A1160,"Y31,Y34",16 06 01*,,"H8,H12",543.73,,SI,,R4,Croatia,2017
51,A4090,Y35,05 01 11*,,H8,1182.3,"SI,AT,DE",FR,D10,,Croatia,2017
52,,Y18,19 02 09*,,"H12,H13,H4.1",48.5,SI,AT,D10,,Croatia,2017
53,,"Y18,Y9",19 02 08*,,"H3,H12,H13",47.1,SI,AT,D10,,Croatia,2017
54,,"Y18,Y9",19 02 08*,,"H3,H12,H13",24.78,SI,AT,D10,,Croatia,2017
55,,"Y18,Y9",19 02 09*,,"H12,H13,H4.1",191.74,SI,AT,D10,,Croatia,2017
56,A4140,"Y6,Y34,Y35,Y41,Y42",19 12 11*,,"H3,H6.1,H8,H12,H13",15.5,SI,AT,D10,,Croatia,2017
57,,Y_,19 12 02,,,429.0,,BA,,R12,Croatia,2017
58,A1060,Y34,11 01 05*,HP8,H8,119.84,SI,AT,,R4,Croatia,2017
59,,Y31,11 01 11*,,H12,9.89,"SI,AT",DE,,R4,Croatia,2017
60,A3140,Y42,14 06 05*,,H3,0.1,"SI,AT",DE,,R4,Croatia,2017
61,,Y17,15 01 10*,,H13,0.12,"SI,AT",DE,,R4,Croatia,2017
62,,Y42,15 02 02*,,H4.1,0.34,"SI,AT",DE,,R4,Croatia,2017
63,,Y31,16 03 03*,,H12,1.64,"SI,AT",DE,,R4,Croatia,2017
64,A4140,"Y21,Y26,Y29,Y34,Y35",16 05 06*,,"H3,H4.1,H6.1,H8,H11,H12",6.0,SI,AT,D10,,Croatia,2017
65,A4140,Y_,16 05 06*,,"H6.1,H8",109.84,SI,AT,D9,,Croatia,2017
66,A4010,"Y2,Y3",18 01 08*,,"H6.1,H11",15.66,SI,IT,,R1,Croatia,2017
67,A4010,"Y2,Y3",18 01 08*,,"H3,H6.1,H11",6.22,SI,AT,D10,,Croatia,2017
68,,Y_,19 12 12,,,458.6,SI,AT,,R1,Croatia,2017
69,,Y_,19 12 12,,,827.54,SI,AT,,R1,Croatia,2017
70,,"Y9,Y16,Y17,Y18",19 02 04*,,H12,312.01,SI,AT,D10,,Croatia,2017
71,,"Y41,Y18",19 02 08*,,"H3,H6.1,H13",714.72,SI,AT,D10,,Croatia,2017
72,,Y18,19 08 01,,,764.52,SI,AT,,R1,Croatia,2017
73,,Y_,19 12 11*,,,1459.94,SI,AT,D10,,Croatia,2017
74,,Y_,19 12 10,,,214.54,SI,AT,,"R13,R3",Croatia,2017
75,,Y_,19 08 05,AC270,,14720.82,,HU,,"R10,R12",Croatia,2017
76,,Y_,19 08 05,AC270,,13198.16,,HU,,R3,Croatia,2017
77,,Y18,15 01 11*,,"H3,H12",10.68,SI,AT,D10,,Croatia,2017
78,A4140,"Y21,Y26",16 05 06*,,"H3,H4.1,H6.1,H8,H11,H12",7.42,"SI,AT",DE,D10,,Croatia,2017
79,,Y_,19 08 05,,,11291.14,,HU,,R10,Croatia,2017
80,,Y_,19 12 12,,,1579.88,SI,AT,,R1,Croatia,2017
81,,Y17,15 01 10*,,H13,0.1,"SI,AT",DE,,R4,Croatia,2017
82,,Y31,16 03 03*,,H12,1.28,"SI,AT",DE,,R4,Croatia,2017
83,,Y31,11 01 11*,,H12,10.18,"SI,AT",DE,,R4,Croatia,2017
84,,Y42,15 02 02*,,H4.1,0.4,"SI,AT",DE,,R4,Croatia,2017
85,A4010,"Y2,Y3",18 01 08*,,"H6.1,H11",29.0,SI,IT,,R1,Croatia,2017
86,A4010,"Y2,Y3",18 01 08*,,"H3,H6.1,H11",3.16,SI,AT,D10,,Croatia,2017
87,A4140,"Y21,Y26,Y29,Y34,Y35",16 05 06*,,"H3,H4.1,H6.1,H8,H11,H12",23.3,SI,AT,D10,,Croatia,2017
88,A4090,"Y17,Y34",11 01 05*,,H8,47.04,SI,AT,,R6,Croatia,2017
89,"A4030,A4040",Y4,02 01 08*,,"H6.1,H11,H12",6.58,SI,AT,D10,,Croatia,2017
90,A3150,"Y41,Y2,Y4,Y5,Y12",14 06 02*,,"H3,H6.1,H8,H11,H12",36.66,"SI,AT",DE,,R2,Croatia,2017
91,A4140,Y_,16 05 06*,,"H6.1,H8",65.07,SI,AT,D9,,Croatia,2017
92,A4160,"Y6,Y41",15 02 02*,HP6,"H6.1,H11,H4.1",67.5,SI,AT,,R7,Croatia,2017
93,,"Y12,Y18",19 12 11*,HP14,"H4.1,H12,H13",148.44,SI,AT,D10,,Croatia,2017
94,,Y_,19 12 12,,,83.36,SI,AT,,R1,Croatia,2017
95,,"Y2,Y4,Y5,Y11,Y12,Y13,Y17,Y18",19 12 11*,,"H4.1,H6.1,H11,H12,H13",160.98,SI,AT,D10,,Croatia,2017
96,,"Y6,Y18,Y41,Y42","04 02 14*, 07 01 03*, 07 01 04*, 07 02 03*, 07 02 04*, 07 03 03*, 07 03 04*, 07 04 03*, 07 04 04*, 07 05 03*, 07 05 04*, 07 06 03*, 07 06 04*, 07 06 08*, 07 07 03*, 07 07 04*, 08 01 17*, 11 01 13*, 13 07 01*, 13 07 02*, 13 07 03*, 14 06 02*, 14 06 03*, 16 01 13*, 16 01 14*, 19 02 08*, 20 01 13*","mix of  wastes (HP3, HP6, HP14, HP15)","H3,H6.1,H12,H13",291.75,SI,AT,D10,,Croatia,2017
97,"A4090,A1060","Y17,Y34","06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 10 01 09*, 11 01 05*, 11 01 06*, 11 01 13*, 11 01 98*, 20 01 14*",mix of  wastes,"H5.1,H6.1,H8,H12",139.88,SI,AT,D9,,Croatia,2017
98,A1060,Y34,11 01 05*,,H8,370.1,,SI,D9,,Croatia,2017
99,,Y18,19 12 11*,,"H4.1,H6.1,H12",97.5,"SI,AT",DE,D10,,Croatia,2017
100,A4090,Y16,"09 01 01*, 09 01 02*, 09 01 03*, 09 01 04*, 09 01 05*","mix of  wastes (HP4, HP6, HP8, HP14)",,21.1,SI,AT,D10,,Croatia,2017
101,A4090,Y35,"06 02 01*, 06 02 03*, 06 02 04*, 06 02 05*, 20 01 15*","mix of  wastes (HP8, HP14)",,127.92,SI,AT,D10,,Croatia,2017
102,A4090,"Y2,Y34","06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 20 01 14*","mix of  wastes (HP3, HP5, HP6, HP8, HP12, HP14)",,257.72,SI,AT,D10,,Croatia,2017
103,,"Y2,Y4,Y5,Y11,Y12,Y13,Y17,Y18",19 12 11*,,"H4.1,H6.1,H11,H12,H13",1088.54,SI,AT,D10,,Croatia,2017
104,A4090,"Y2,Y17,Y34","06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 10 01 09*, 11 01 05*, 11 01 06*","mix of  wastes (HP4, HP5, HP6, HP8, HP12, HP14)",,113.18,SI,AT,D9,,Croatia,2017
105,,"Y6,Y18,Y41,Y42","04 02 14*, 07 01 03*, 07 01 04*, 07 02 03*, 07 02 04*, 07 03 03*, 07 03 04*, 07 04 03*, 07 04 04*, 07 05 03*, 07 05 04*, 07 06 03*, 07 06 04*, 07 06 08*, 07 07 03*, 07 07 04*, 08 01 17*, 11 01 13*, 13 07 01*, 13 07 02*, 13 07 03*, 14 06 02*, 14 06 03*, 16 01 13*, 16 01 14*, 19 02 08*, 20 01 13*","mix of  wastes (HP3, HP6, HP14, HP15)","H3,H6.1,H12,H13",277.48,SI,AT,D10,,Croatia,2017
106,A1060,Y34,11 01 05*,,H8,100.94,,SI,D9,,Croatia,2017
107,,"Y12,Y13,Y18",19 12 11*,,"H4.1,H12,H13",22.88,SI,AT,D10,,Croatia,2017
108,,"Y12,Y13,Y18",19 12 11*,,"H4.1,H12,H13",47.26,SI,AT,D10,,Croatia,2017
109,A3140,"Y12,Y13,Y17,Y18,Y42","19 12 11*, 19 02 08*",mix of  wastes,"H3,H4.1,H13",572.15,SI,AT,D10,,Croatia,2017
110,A4070,Y12,"08 01 11*, 08 01 12, 08 01 13*, 08 01 14, 08 01 15*, 08 01 17*, 08 01 18, 08 01 19*, 08 01 21*, 08 03 12*, 08 03 13*, 08 03 14*, 08 04 09*, 20 01 27*, 20 01 28",mix of  wastes,"H3,H4.1,H11,H12,H13",64.21,"IT,FR,ES",PT,D9,,Croatia,2017
111,,Y31,16 06 01*,,H8,988.27,,SI,,R4,Croatia,2017
112,A3050,"Y13,Y18","08 04 09*, 08 04 10, 08 04 11*, 08 04 13*, 08 04 15*",mix of  wastes,H3,4.65,SI,AT,D10,,Croatia,2017
113,,Y_,19 12 07,,,141.24,SI,HU,,R3,Croatia,2017
114,,Y16,"09 01 01*, 09 01 02*, 09 01 03*, 09 01 04*, 20 01 17*",mix of  wastes,"H12,H13",20.95,SI,AT,D9,,Croatia,2017
115,A1160,"Y31,Y34",16 06 01*,,H8,230.21,SI,AT,,R4,Croatia,2017
116,A4140,"Y34,Y35,Y36","16 05 06*, 16 05 07*, 16 05 08*, 16 05 09, 18 01 06*, 18 01 07, 18 02 05*, 18 02 06, 02 01 08*, 02 01 09, 06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 06 02 01*, 06 02 03*, 06 02 04*, 06 02 05*, 20 01 14*, 20 01 15*","mix of  wastes (HP3, HP6, HP8)","H3,H4.1,H6.1,H8",8.14,SI,AT,D10,,Croatia,2017
117,,Y_,19 12 07,,,277.61,SI,HU,,R3,Croatia,2017
118,A1160,Y31,16 06 01*,,H8,993.59,SI,AT,,R4,Croatia,2017
119,,Y_,19 02 03,,,654.8,SI,AT,,"R12,R1",Croatia,2017
120,,Y_,19 02 03,,,1059.76,SI,AT,,R1,Croatia,2017
121,,Y_,19 12 04,,,221.023,SI,AT,,R3,Croatia,2017
122,,Y_,19 12 04,,,70.0,SI,AT,,R3,Croatia,2017
