,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
152,,Y_,B413,Spent Bleaching Earth (SBE),H_,862.65,,MY,D_,R_,Israel,2018
153,A1020,Y31,B407,EAF Dust,H11,18.38,,KR,D_,R_,Israel,2018
154,A1020,Y31,B407,EAF Dust,H11,148.3,,KR,D_,R_,Israel,2018
155,A1020,Y31,B407,EAF Dust,H11,192.39,,KR,D_,R_,Israel,2018
156,A1020,Y31,B407,EAF Dust,H11,199.33,,KR,D_,R_,Israel,2018
157,A1020,Y31,B407,EAF Dust,H11,99.9,,KR,D_,R_,Israel,2018
158,A1020,Y31,B407,EAF Dust,H11,172.82,,KR,D_,R_,Israel,2018
159,A1020,Y31,B407,EAF Dust,H11,214.24,,KR,D_,R_,Israel,2018
160,A1020,Y31,B407,EAF Dust,H11,181.4,,KR,D_,R_,Israel,2018
161,A1020,Y31,B407,EAF Dust,H11,178.45,,KR,D_,R_,Israel,2018
162,A1020,Y31,B407,EAF Dust,H11,139.21,,KR,D_,R_,Israel,2018
163,A1020,Y31,B407,EAF Dust,H11,127.04,,KR,D_,R_,Israel,2018
164,A1020,Y31,B407,EAF Dust,H11,138.32,,KR,D_,R_,Israel,2018
165,A1020,Y31,B407,EAF Dust,H11,142.08,,KR,D_,R_,Israel,2018
166,A1020,Y31,B407,EAF Dust,H11,123.24,,KR,D_,R_,Israel,2018
167,A1020,Y31,B407,EAF Dust,H11,162.17,,KR,D_,R_,Israel,2018
168,A1020,Y31,B407,EAF Dust,H11,99.06,,KR,D_,R_,Israel,2018
169,A1020,Y31,B407,EAF Dust,H11,210.07,,KR,D_,R_,Israel,2018
170,A1020,Y31,B407,EAF Dust,H11,69.77,,KR,D_,R_,Israel,2018
171,A1020,Y31,B407,EAF Dust,H11,145.8,,KR,D_,R_,Israel,2018
172,A1020,Y31,B407,EAF Dust,H11,76.08,,KR,D_,R_,Israel,2018
173,A1020,Y31,B407,EAF Dust,H11,179.84,,KR,D_,R_,Israel,2018
174,A1020,Y31,B407,EAF Dust,H11,141.71,,KR,D_,R_,Israel,2018
175,A1020,Y31,B407,EAF Dust,H11,153.51,,KR,D_,R_,Israel,2018
176,A1020,Y31,B407,EAF Dust,H11,154.28,,KR,D_,R_,Israel,2018
177,A3020,Y31,B413,Copper cake,H8,23.706,,JP,D_,R_,Israel,2018
178,A1050,Y23,,Bag Filter Ash,H13,32.981,,JP,D_,R_,Israel,2018
179,,Y_,B413,Zinc Dross,H_,54.87,,JP,D_,R_,Israel,2018
180,,Y_,B413,Zinc Dross,H_,36.23,,JP,D_,R_,Israel,2018
181,,Y_,B413,Zinc Dross,H_,32.6,,JP,D_,R_,Israel,2018
182,,Y_,B413,Zinc Dross,H11,38.24,,JP,D_,R_,Israel,2018
183,,Y_,B413,Zinc Dross,H_,55.8,,JP,D_,R_,Israel,2018
184,A1050,Y23,,Bag Filter Ash,H13,37.15,,JP,D_,R_,Israel,2018
185,,Y_,B413,Zinc Dross,H_,55.68,,JP,D_,R_,Israel,2018
186,A1050,Y23,,Bag Filter Ash,H13,37.44,,JP,D_,R_,Israel,2018
187,A1050,Y23,,Zinc Metal,,37.36,,JP,D_,R_,Israel,2018
188,,Y_,B413,Spent Bleaching Earth (SBE),H_,3451.27,,MY,D_,R_,Israel,2018
189,,Y_,B413,Spent Bleaching Earth (SBE),H_,3998.72,,MY,D_,R_,Israel,2018
190,,Y_,B413,Spent Bleaching Earth (SBE),H_,1200.69,,MY,D_,R_,Israel,2018
191,,Y_,B413,Spent Bleaching Earth (SBE),H_,1345.47,,MY,D_,R_,Israel,2018
192,,Y_,B413,Spent Bleaching Earth (SBE),H_,1299.75,,MY,D_,R_,Israel,2018
193,,Y_,,Calcium Hydroxide Sludge,H_,440.0,,MY,D_,R_,Israel,2018
194,,Y_,,Calcium Hydroxide Sludge,H_,180.0,,MY,D_,R_,Israel,2018
195,,Y_,,Calcium Hydroxide Sludge,H_,250.0,,MY,D_,R_,Israel,2018
196,A1180,"Y22,Y31",B107d,"Used computers, used telecommunications devices, used cellular phones",H11,26.47,,SG,D_,R_,Israel,2018
197,A1180,"Y22,Y31",B107d,"Used computers, used telecommunications devices, used cellular phones",H11,24.28,,SG,D_,R_,Israel,2018
198,A1180,"Y22,Y31",B107d,"Used computers, used telecommunications devices, used cellular phones",H11,17.02,,SG,D_,R_,Israel,2018
199,A1180,"Y22,Y31",B107d,"Used computers, used telecommunications devices, used cellular phones",H11,23.22,,SG,D_,R_,Israel,2018
200,A1180,"Y22,Y31",B107d,"Used computers, used telecommunications devices, used cellular phones",H11,90.99,,SG,D_,R_,Israel,2018
201,A1180,"Y22,Y31",B107d,"Used computers, used telecommunications devices, used cellular phones",H11,74.58,,SG,D_,R_,Israel,2018
202,A1180,"Y22,Y31",B107d,"Used computers, used telecommunications devices, used cellular phones",H11,3.66,,SG,D_,R_,Israel,2018
203,A1180,"Y22,Y31",B107d,"Used computers, used telecommunications devices, used cellular phones",H11,36.67,,SG,D_,R_,Israel,2018
204,B1200,Y_,B402,Granulated Blast Furnace Slag (GBFS),H_,5125.0,,AE,D_,R_,Israel,2018
205,B1200,Y_,B402,Granulated Blast Furnace Slag (GBFS),H_,53954.16,,AE,D_,R_,Israel,2018
206,B1200,Y_,B402,Granulated Blast Furnace Slag (GBFS),H_,54000.0,,AE,D_,R_,Israel,2018
207,B1200,Y_,B402,Granulated Blast Furnace Slag (GBFS),H_,54870.0,,AE,D_,R_,Israel,2018
208,A1050,Y23,,Bag Filter Ash,H13,17845.0,,JP,D_,R_,Israel,2018
209,A1050,Y23,,Bag Filter Ash,H13,17713.0,,JP,D_,R_,Israel,2018
210,A1050,Y23,,Bag Filter Ash,H13,17835.0,,JP,D_,R_,Israel,2018
211,A1050,Y23,,Bag Filter Ash,H13,17110.0,,JP,D_,R_,Israel,2018
212,A3020,Y31,,Copper Cake,H8,15836.0,,JP,D_,R_,Israel,2018
213,A3020,Y31,,Copper Cake,H8,15831.0,,JP,D_,R_,Israel,2018
214,,Y_,B413,Zinc Dross,H_,66.0,,JP,D_,R_,Israel,2018
215,,Y_,B413,Zinc Dross,H_,25975.0,,JP,D_,R_,Israel,2018
216,,Y_,B413,Zinc Dross,H_,9562.0,,JP,D_,R_,Israel,2018
217,,Y_,B413,Zinc Dross,H_,20142.0,,JP,D_,R_,Israel,2018
218,A1050,Y23,,Zinc Metal,H13,18608.0,,JP,D_,R_,Israel,2018
219,A1050,Y23,,Zinc Metal,H13,18752.0,,JP,D_,R_,Israel,2018
220,A3020,Y31,,Copper Cake,H8,16049.0,,JP,D_,R_,Israel,2018
221,A3020,Y31,,Copper Cake,H8,16055.0,,JP,D_,R_,Israel,2018
222,A3020,Y31,,Copper Cake,H8,16174.0,,JP,D_,R_,Israel,2018
223,A1050,Y23,,Zinc Metal,H13,36.0,,JP,D_,R_,Israel,2018
224,A1050,Y23,,Bag Filter Ash,H13,18773.0,,JP,D_,R_,Israel,2018
225,A1050,Y23,,Bag Filter Ash,H13,18671.0,,JP,D_,R_,Israel,2018
226,,Y20,,Used Catalyst DeH-11,H4.2,10800.0,,JP,D_,R_,Israel,2018
227,,Y_,B413,Zinc Dross,H_,66349.0,,JP,D_,R_,Israel,2018
228,,Y20,,Product residue (sludge containing platinum and palladium),H4.2,8.979,,JP,D_,R_,Israel,2018
229,,Y20,,Product residue (sludge containing platinum and palladium),H4.2,4.482,,JP,D_,R_,Israel,2018
230,,Y_,B413,Spent Bleaching Earth (SBE),H_,3451.28,,MY,D_,R_,Israel,2018
231,,Y_,B413,Spent Bleaching Earth (SBE),H_,3998.73,,MY,D_,R_,Israel,2018
232,A3020,Y31,,Copper Cake,H8,15.83,,JP,D_,R_,Israel,2018
233,A3020,Y31,,Copper Cake,H8,15.83,,JP,D_,R_,Israel,2018
234,A1050,Y23,,Bag Filter Ash,H13,36.0,,JP,D_,R_,Israel,2018
235,,Y_,B413,Spent Bleaching Earth (SBE),H_,1010.84,,MY,D_,R_,Israel,2018
236,,Y_,B413,Spent Bleaching Earth (SBE),H_,1345.48,,MY,D_,R_,Israel,2018
237,,Y_,B413,Spent Bleaching Earth (SBE),H_,1200.69,,MY,D_,R_,Israel,2018
238,,Y_,B413,Spent Bleaching Earth (SBE),H_,1299.76,,MY,D_,R_,Israel,2018
239,,Y_,B413,Spent Bleaching Earth (SBE),H_,1086.33,,MY,D_,R_,Israel,2018
240,A1180,"Y22,Y31",B107d,Printed Circuit Board (PCB),H11,19.89,,SG,D_,R_,Israel,2018
241,A1180,"Y22,Y31",B107d,Printed Circuit Board (PCB),H11,3.28,,SG,D_,R_,Israel,2018
242,A1180,"Y22,Y31",B107d,Printed Circuit Board (PCB),H11,26.0,,SG,D_,R_,Israel,2018
243,A1180,"Y22,Y31",B107d,Printed Circuit Board (PCB),H11,26.45,,SG,D_,R_,Israel,2018
244,A1180,"Y22,Y31",B107d,Printed Circuit Board (PCB),H11,26.19,,JP,D_,R_,Israel,2018
245,A1180,"Y22,Y31",B107d,Printed Circuit Board (PCB),H11,26.17,,JP,D_,R_,Israel,2018
246,A1180,"Y22,Y31",B107d,Printed Circuit Board (PCB),H11,26.13,,JP,D_,R_,Israel,2018
247,A1180,"Y22,Y31",B107d,Printed Circuit Board (PCB),H11,26.47,,JP,D_,R_,Israel,2018
248,,Y_,,Calcium Hydroxide Sludge,H_,800.0,,MY,D_,R_,Israel,2018
249,A1180,"Y22,Y31",B107d,Electronic waste,H11,53.387,,KR,D_,R_,Israel,2018
250,A1180,"Y22,Y31",B107d,Electronic waste,H11,3.65,,KR,D_,R_,Israel,2018
251,A1180,"Y22,Y31",B107d,Electronic waste,H11,27.203,,KR,D_,R_,Israel,2018
