origin,destination,year,UN1,UN3,UN4.1,UN4.2,UN4.3,UN5.1,UN5.2,UN6.1,UN6.2,UN8,UN9,amount
gr,be,2018,False,False,False,False,False,False,False,False,False,True,True,22.963
gr,be,2018,False,False,False,False,False,False,False,True,False,False,True,146.109
gr,be,2018,False,False,False,False,False,False,False,True,False,True,False,21.468
gr,be,2018,False,True,False,False,False,False,False,True,False,False,False,69.96
gr,be,2019,False,False,False,False,False,False,False,False,False,False,True,202.927
gr,be,2019,False,False,False,False,False,False,False,False,False,True,True,31.497
gr,be,2019,False,False,False,False,False,False,False,True,False,False,True,96.57
gr,be,2019,False,False,False,False,False,False,False,True,False,True,False,8.66
gr,be,2019,False,True,False,False,False,False,False,True,False,False,False,52.1
gr,be,2019,False,True,False,False,False,False,False,True,False,True,False,23.84
gr,be,2020,False,False,False,False,False,False,False,False,False,False,True,61.535
gr,be,2020,False,False,False,False,False,False,False,False,False,True,False,15.64
gr,be,2020,False,False,False,False,False,False,False,False,False,True,True,19.935
gr,be,2020,False,False,False,False,False,False,False,True,False,False,False,56.28
gr,be,2020,False,True,False,False,False,False,False,True,False,True,True,30.217
gr,bg,2014,False,False,False,False,False,False,False,False,False,False,True,284.0
gr,bg,2014,False,False,False,False,False,False,False,False,False,True,False,988.0
gr,bg,2016,False,False,False,False,False,False,False,False,False,False,True,2292.0
gr,bg,2017,False,False,False,False,False,False,False,False,False,False,True,14012.73
gr,bg,2018,False,False,False,False,False,False,False,False,False,False,True,16387.05
gr,bg,2018,True,False,False,False,False,False,False,False,False,False,False,269.53
gr,bg,2019,False,False,False,False,False,False,False,False,False,False,True,10316.22
gr,bg,2019,True,False,False,False,False,False,False,False,False,False,False,1022.1899999999999
gr,bg,2020,False,False,False,False,False,False,False,False,False,False,True,1232.38
gr,ch,2016,False,False,False,False,False,False,False,False,False,True,False,0.0
gr,ch,2016,False,False,False,False,False,False,False,True,False,True,False,0.0
gr,ch,2019,False,False,False,False,False,False,False,True,False,True,False,0.5
gr,cy,2007,,,,,,,,,,,,2384.0
gr,cy,2008,,,,,,,,,,,,9762.0
gr,cy,2009,,,,,,,,,,,,14677.0
gr,cy,2010,,,,,,,,,,,,14725.0
gr,cy,2014,False,False,True,False,False,False,False,True,False,False,True,577.0
gr,cy,2016,False,False,False,False,False,False,False,False,False,False,True,31.0
gr,cy,2016,False,False,False,False,False,False,False,True,False,False,False,265.0
gr,cy,2016,False,False,True,False,False,False,False,False,False,False,True,18.0
gr,cy,2016,,,,,,,,,,,,12342.0
gr,cy,2017,False,False,False,False,True,False,False,False,False,False,False,92.13
gr,cy,2020,,,,,,,,,,,,8321.1
gr,de,2003,,,,,,,,,,,,547.0
gr,de,2004,,,,,,,,,,,,1028.0
gr,de,2005,False,False,False,False,False,False,False,False,False,False,True,904.0
gr,de,2005,False,False,False,False,False,False,False,False,False,True,False,79.0
gr,de,2005,False,False,False,False,False,False,False,False,False,True,True,1.0
gr,de,2005,False,False,False,True,False,False,False,False,False,False,False,291.0
gr,de,2005,False,True,False,False,False,False,False,False,False,False,False,43.0
gr,de,2005,False,True,False,False,False,False,False,False,False,False,True,216.0
gr,de,2005,False,True,False,False,False,False,False,False,False,True,True,72.0
gr,de,2005,False,True,False,False,False,False,False,True,False,False,False,14.0
gr,de,2005,False,True,False,False,False,False,False,True,False,False,True,83.0
gr,de,2005,False,True,False,False,False,False,False,True,False,True,False,0.0
gr,de,2005,False,True,False,False,False,False,False,True,False,True,True,77.0
gr,de,2005,,,,,,,,,,,,672.0
gr,de,2006,False,False,False,False,False,False,False,False,False,False,True,2373.0
gr,de,2006,False,False,False,False,False,False,False,False,False,True,False,30.0
gr,de,2006,False,False,False,False,False,False,False,False,False,True,True,1.0
gr,de,2006,False,False,False,False,False,False,False,True,False,True,False,0.0
gr,de,2006,False,False,False,False,False,True,False,False,False,False,False,26.0
gr,de,2006,False,True,False,False,False,False,False,False,False,False,False,136.0
gr,de,2006,False,True,False,False,False,False,False,False,False,False,True,185.0
gr,de,2006,False,True,False,False,False,False,False,True,False,False,False,686.0
gr,de,2006,False,True,False,False,False,False,False,True,False,False,True,21.0
gr,de,2006,False,True,False,False,False,False,False,True,False,True,False,50.0
gr,de,2006,False,True,False,False,False,False,False,True,False,True,True,51.0
gr,de,2006,True,False,False,False,False,False,False,True,False,True,True,18.0
gr,de,2006,,,,,,,,,,,,89.0
gr,de,2007,False,False,False,False,False,False,False,False,False,False,True,3466.0
gr,de,2007,False,False,False,False,False,False,False,False,False,True,False,3.0
gr,de,2007,False,False,False,False,False,False,False,True,False,False,False,10.0
gr,de,2007,False,False,False,False,False,False,False,True,False,False,True,40.0
gr,de,2007,False,False,False,False,False,False,False,True,False,True,False,10.0
gr,de,2007,False,False,False,False,False,True,False,False,False,False,False,25.0
gr,de,2007,False,True,False,False,False,False,False,False,False,False,False,475.0
gr,de,2007,False,True,False,False,False,False,False,False,False,False,True,79.0
gr,de,2007,False,True,False,False,False,False,False,True,False,False,False,70.0
gr,de,2007,False,True,False,False,False,False,False,True,False,True,False,276.0
gr,de,2007,,,,,,,,,,,,61.0
gr,de,2008,,,,,,,,,,,,15390.0
gr,de,2009,,,,,,,,,,,,7155.0
gr,de,2010,False,False,False,False,False,False,False,False,False,False,True,8192.0
gr,de,2010,False,False,False,False,False,False,False,False,False,True,False,94.0
gr,de,2010,False,False,False,False,False,False,False,False,False,True,True,232.0
gr,de,2010,False,False,False,False,False,False,False,True,False,False,False,61.0
gr,de,2010,False,False,False,False,False,False,False,True,False,True,False,29.0
gr,de,2010,False,False,False,True,False,False,False,False,False,False,False,2.0
gr,de,2010,False,False,True,False,False,False,False,False,False,False,False,93.0
gr,de,2010,False,True,False,False,False,False,False,False,False,False,False,395.0
gr,de,2010,False,True,False,False,False,False,False,False,False,False,True,250.0
gr,de,2010,False,True,False,False,False,False,False,True,False,False,False,0.0
gr,de,2010,False,True,False,False,False,False,False,True,False,True,False,268.0
gr,de,2010,False,True,False,False,False,False,False,True,False,True,True,73.0
gr,de,2010,,,,,,,,,,,,8438.0
gr,de,2011,False,False,False,False,False,False,False,False,False,False,True,5215.0
gr,de,2011,False,False,False,False,False,False,False,False,False,True,False,97.0
gr,de,2011,False,False,False,False,False,False,False,False,False,True,True,79.0
gr,de,2011,False,False,False,False,False,False,False,True,False,False,False,45.0
gr,de,2011,False,False,False,False,False,False,False,True,False,False,True,7.0
gr,de,2011,False,False,False,False,False,False,False,True,False,True,False,17.0
gr,de,2011,False,False,False,False,False,False,False,True,False,True,True,15.0
gr,de,2011,False,False,True,False,False,False,False,False,False,False,False,126.0
gr,de,2011,False,False,True,False,False,False,False,False,False,False,True,100.0
gr,de,2011,False,True,False,False,False,False,False,False,False,False,False,234.0
gr,de,2011,False,True,False,False,False,False,False,False,False,False,True,372.0
gr,de,2011,False,True,False,False,False,False,False,True,False,False,False,49.0
gr,de,2011,False,True,False,False,False,False,False,True,False,True,False,143.0
gr,de,2011,False,True,False,False,False,False,False,True,False,True,True,87.0
gr,de,2011,False,True,False,False,False,True,False,True,False,True,True,15.0
gr,de,2011,,,,,,,,,,,,269.0
gr,de,2012,False,False,False,False,False,False,False,False,False,False,True,3458.0
gr,de,2012,False,False,False,False,False,False,False,False,False,True,False,208.0
gr,de,2012,False,False,False,False,False,False,False,False,False,True,True,59.0
gr,de,2012,False,False,False,False,False,False,False,True,False,False,False,21.0
gr,de,2012,False,False,False,False,False,False,False,True,False,False,True,9.0
gr,de,2012,False,False,False,False,False,False,False,True,False,True,False,30.0
gr,de,2012,False,False,False,False,False,False,False,True,False,True,True,24.0
gr,de,2012,False,False,True,False,False,False,False,False,False,False,False,42.0
gr,de,2012,False,False,True,False,False,False,False,False,False,False,True,225.0
gr,de,2012,False,True,False,False,False,False,False,False,False,False,False,13.0
gr,de,2012,False,True,False,False,False,False,False,False,False,False,True,359.0
gr,de,2012,False,True,False,False,False,False,False,True,False,False,False,1.0
gr,de,2012,False,True,False,False,False,False,False,True,False,True,False,85.0
gr,de,2012,False,True,False,False,False,False,False,True,False,True,True,95.0
gr,de,2012,False,True,True,False,False,False,False,False,False,False,True,17.0
gr,de,2012,False,True,True,False,False,False,False,True,False,True,False,14.0
gr,de,2012,,,,,,,,,,,,344.0
gr,de,2013,False,False,False,False,False,False,False,False,False,False,True,5745.0
gr,de,2013,False,False,False,False,False,False,False,False,False,True,False,22.0
gr,de,2013,False,False,False,False,False,False,False,False,False,True,True,77.0
gr,de,2013,False,False,True,False,False,False,False,False,False,False,False,82.0
gr,de,2013,False,False,True,False,False,False,False,False,False,True,False,4.0
gr,de,2013,False,False,True,False,False,False,False,False,False,True,True,169.0
gr,de,2013,False,False,True,False,False,True,False,True,False,True,False,19.0
gr,de,2013,False,True,False,False,False,False,False,False,False,False,False,57.0
gr,de,2013,False,True,False,False,False,False,False,False,False,False,True,329.0
gr,de,2013,False,True,False,False,False,False,False,True,False,False,False,68.0
gr,de,2013,False,True,False,False,False,False,False,True,False,False,True,45.0
gr,de,2013,False,True,False,False,False,False,False,True,False,True,False,37.0
gr,de,2013,False,True,False,False,False,False,False,True,False,True,True,234.0
gr,de,2013,False,True,True,False,False,True,False,True,False,True,False,1.0
gr,de,2013,False,True,True,False,False,True,False,True,False,True,True,17.0
gr,de,2013,,,,,,,,,,,,79.0
gr,de,2014,False,False,False,False,False,False,False,False,False,False,True,1595.0
gr,de,2014,False,False,False,False,False,False,False,False,False,True,False,16.0
gr,de,2014,False,False,False,False,False,False,False,False,False,True,True,64.0
gr,de,2014,False,False,False,False,False,False,False,True,False,False,False,1400.0
gr,de,2014,False,False,False,False,False,False,False,True,False,False,True,82.0
gr,de,2014,False,False,False,False,True,False,False,False,False,False,False,132.0
gr,de,2014,False,False,True,False,False,False,False,False,False,False,True,175.0
gr,de,2014,False,True,False,False,False,False,False,False,False,False,False,89.0
gr,de,2014,False,True,False,False,False,False,False,False,False,False,True,284.0
gr,de,2014,False,True,False,False,False,False,False,True,False,True,True,39.0
gr,de,2014,False,True,False,False,False,True,False,True,False,True,True,5.0
gr,de,2014,False,True,True,False,False,False,False,True,False,True,True,163.0
gr,de,2014,,,,,,,,,,,,388.0
gr,de,2016,False,False,False,False,False,False,False,False,False,False,True,17814.0
gr,de,2016,False,False,False,False,False,False,False,False,False,True,True,10.0
gr,de,2016,False,False,False,False,False,False,False,True,False,False,False,16.0
gr,de,2016,False,False,False,False,False,False,False,True,False,False,True,36.0
gr,de,2016,False,False,False,False,False,False,True,False,False,False,True,7.0
gr,de,2016,False,False,False,False,False,True,False,False,False,True,True,0.0
gr,de,2016,False,False,False,False,True,False,False,False,False,False,False,493.0
gr,de,2016,False,False,True,False,False,False,False,False,False,False,True,135.0
gr,de,2016,False,True,False,False,False,False,False,False,False,False,False,36.0
gr,de,2016,False,True,False,False,False,False,False,False,False,False,True,301.0
gr,de,2016,False,True,False,False,False,False,False,True,False,True,True,125.0
gr,de,2016,False,True,True,False,False,False,False,False,False,False,True,15.0
gr,de,2016,False,True,True,False,False,False,False,True,False,False,True,116.0
gr,de,2016,False,True,True,False,False,False,False,True,False,True,True,45.0
gr,de,2016,False,True,True,True,True,False,False,True,False,True,True,2.0
gr,de,2016,,,,,,,,,,,,222.0
gr,de,2017,False,False,False,False,False,False,False,False,False,False,True,29876.452999999998
gr,de,2017,False,False,False,False,False,False,False,False,False,True,True,38.399
gr,de,2017,False,False,False,False,False,False,False,True,False,False,False,5.504
gr,de,2017,False,False,False,False,False,False,False,True,False,False,True,43.289
gr,de,2017,False,False,False,False,False,False,False,True,False,True,True,4.14
gr,de,2017,False,False,False,False,False,False,True,False,False,False,True,55.291
gr,de,2017,False,False,False,False,False,True,False,True,False,True,False,7.57
gr,de,2017,False,False,True,False,False,False,False,False,False,False,True,122.0236
gr,de,2017,False,True,False,False,False,False,False,False,False,False,False,18.982
gr,de,2017,False,True,False,False,False,False,False,False,False,False,True,234.41
gr,de,2017,False,True,False,False,False,False,False,True,False,False,False,25.924
gr,de,2017,False,True,False,False,False,False,False,True,False,False,True,71.205
gr,de,2017,False,True,False,False,False,False,False,True,False,True,True,125.61
gr,de,2017,False,True,True,False,False,False,False,True,False,True,True,227.951
gr,de,2017,,,,,,,,,,,,231.05999999999997
gr,de,2018,False,False,False,False,False,False,False,False,False,False,True,26468.779
gr,de,2018,False,False,False,False,False,False,False,False,False,True,True,21.541
gr,de,2018,False,False,False,False,False,False,False,True,False,False,False,3.339
gr,de,2018,False,False,False,False,False,False,False,True,False,False,True,65.196
gr,de,2018,False,False,False,False,False,False,True,False,False,False,True,61.03
gr,de,2018,False,False,True,False,False,False,False,False,False,False,True,80.39699999999999
gr,de,2018,False,False,True,False,False,False,False,True,False,True,True,5.32
gr,de,2018,False,False,True,False,False,True,False,True,False,True,True,22.734
gr,de,2018,False,True,False,False,False,False,False,False,False,False,False,6.824999999999999
gr,de,2018,False,True,False,False,False,False,False,False,False,False,True,222.358
gr,de,2018,False,True,False,False,False,False,False,True,False,False,True,189.81
gr,de,2018,False,True,False,False,False,False,False,True,False,True,True,223.13
gr,de,2018,False,True,True,False,False,False,False,True,False,True,True,230.98200000000003
gr,de,2018,False,True,True,True,True,False,False,True,False,True,True,3.844
gr,de,2018,,,,,,,,,,,,285.21
gr,de,2019,False,False,False,False,False,False,False,False,False,False,True,21925.065
gr,de,2019,False,False,False,False,False,False,False,False,False,True,True,44.092999999999996
gr,de,2019,False,False,False,False,False,False,False,True,False,False,False,7.4879999999999995
gr,de,2019,False,False,False,False,False,False,False,True,False,False,True,92.60499999999999
gr,de,2019,False,False,False,False,False,False,True,False,False,False,False,5.41
gr,de,2019,False,False,False,False,False,False,True,False,False,False,True,106.32900000000001
gr,de,2019,False,False,True,False,False,False,False,False,False,False,True,260.698
gr,de,2019,False,False,True,False,False,True,False,True,False,True,True,49.188
gr,de,2019,False,False,True,True,True,False,False,True,False,True,True,9.951
gr,de,2019,False,True,False,False,False,False,False,False,False,False,False,46.85
gr,de,2019,False,True,False,False,False,False,False,False,False,False,True,429.827
gr,de,2019,False,True,False,False,False,False,False,True,False,False,True,404.294
gr,de,2019,False,True,False,False,False,False,False,True,False,True,True,415.47
gr,de,2019,False,True,True,False,False,False,False,True,False,True,True,502.761
gr,de,2019,False,True,True,True,True,False,False,True,False,True,True,2.604
gr,de,2019,,,,,,,,,,,,41.425
gr,de,2020,False,False,False,False,False,False,False,False,False,False,True,6818.431
gr,de,2020,False,False,False,False,False,False,False,False,False,True,True,63.279
gr,de,2020,False,False,False,False,False,False,False,True,False,False,False,7.842
gr,de,2020,False,False,False,False,False,False,False,True,False,False,True,42.798
gr,de,2020,False,False,False,False,False,False,False,True,False,True,True,20.962
gr,de,2020,False,False,False,False,False,False,True,False,False,False,True,59.806
gr,de,2020,False,False,True,False,False,False,False,False,False,False,True,92.37
gr,de,2020,False,False,True,False,False,False,False,False,False,True,True,74.141
gr,de,2020,False,False,True,False,False,False,False,True,False,True,True,51.301
gr,de,2020,False,False,True,True,True,False,False,True,False,True,True,15.228000000000002
gr,de,2020,False,True,False,False,False,False,False,False,False,False,False,207.67000000000002
gr,de,2020,False,True,False,False,False,False,False,False,False,False,True,265.118
gr,de,2020,False,True,False,False,False,False,False,True,False,False,True,165.591
gr,de,2020,False,True,False,False,False,False,False,True,False,True,True,172.907
gr,de,2020,False,True,True,False,False,False,False,False,False,True,True,41.272
gr,de,2020,False,True,True,False,False,False,False,True,False,True,True,297.399
gr,de,2020,False,True,True,True,True,False,False,True,False,True,True,2.334
gr,de,2020,,,,,,,,,,,,883.547
gr,dk,2012,False,False,False,False,False,False,False,False,False,False,True,32.0
gr,dk,2012,False,False,False,False,False,False,False,True,False,False,False,19.0
gr,dk,2012,False,True,False,False,False,False,False,False,False,False,False,18.0
gr,dk,2013,False,False,False,False,False,False,False,False,False,False,True,71.0
gr,dk,2013,False,False,False,False,False,False,False,True,False,False,True,13.0
gr,dk,2013,False,True,False,False,False,False,False,False,False,False,False,32.0
gr,dk,2014,False,False,False,False,False,False,False,False,False,False,True,77.0
gr,dk,2014,False,False,False,False,False,False,False,False,False,True,False,6.0
gr,dk,2014,False,False,False,False,False,False,False,True,False,False,True,5.0
gr,dk,2014,False,False,False,False,False,False,False,True,False,True,False,1.0
gr,dk,2014,False,True,False,False,False,False,False,False,False,False,False,36.0
gr,dk,2016,False,False,False,False,False,False,False,True,False,False,True,10.0
gr,dk,2016,False,True,False,False,False,False,False,True,False,True,True,260.0
gr,dk,2016,False,True,True,True,True,True,False,True,False,True,True,1.0
gr,dk,2017,False,False,False,False,False,False,False,True,False,False,True,32.095
gr,dk,2017,False,True,False,False,False,False,False,True,False,True,False,520.908
gr,dk,2018,False,False,False,False,False,False,False,False,False,False,True,120.975
gr,dk,2018,False,False,False,False,False,False,False,True,False,False,False,11.038
gr,dk,2018,False,False,False,False,False,False,False,True,False,False,True,37.19
gr,dk,2018,False,True,False,False,False,False,False,True,False,True,False,37.685
gr,dk,2018,False,True,False,False,False,False,False,True,False,True,True,284.076
gr,dk,2019,False,False,False,False,False,False,False,False,False,False,True,282.48
gr,dk,2019,False,True,False,False,False,False,False,False,False,False,True,76.754
gr,dk,2019,False,True,False,False,False,False,False,False,False,True,True,208.848
gr,dk,2019,False,True,False,False,False,False,False,True,False,True,False,57.98
gr,dk,2019,False,True,False,False,False,False,False,True,False,True,True,129.16
gr,dk,2020,False,False,False,False,False,False,False,False,False,False,True,132.904
gr,dk,2020,False,False,False,False,False,False,False,True,False,False,True,86.194
gr,dk,2020,False,True,False,False,False,False,False,False,False,False,True,17.012
gr,dk,2020,False,True,False,False,False,False,False,False,False,True,True,244.862
gr,dk,2020,False,True,False,False,False,False,False,True,False,True,True,148.952
gr,dk,2020,False,True,True,False,False,True,False,True,False,True,True,39.985
gr,es,2014,False,False,False,False,False,False,False,False,False,False,True,219.0
gr,es,2016,False,False,False,False,False,False,False,False,False,False,True,18602.0
gr,es,2016,False,False,False,False,False,False,False,True,False,False,True,21.0
gr,es,2016,False,True,False,False,False,False,False,True,False,False,False,17.0
gr,es,2017,False,False,False,False,False,False,False,False,False,False,True,9377.663
gr,es,2017,False,False,False,False,False,False,False,True,False,False,False,67.28
gr,es,2018,False,False,False,False,False,False,False,False,False,False,True,4746.977
gr,es,2018,False,False,False,False,False,False,False,True,False,False,False,23.12
gr,es,2019,False,False,False,False,False,False,False,False,False,False,True,4346.941
gr,es,2020,False,False,False,False,False,False,False,False,False,False,True,4131.992
gr,es,2020,False,True,True,False,False,False,False,False,False,False,True,49.925
gr,es,2020,False,True,True,False,False,False,False,True,False,False,True,245.3
gr,es,2020,,,,,,,,,,,,356.24
gr,fi,2004,,,,,,,,,,,,76.0
gr,fi,2005,False,False,False,False,False,False,False,False,False,False,True,145.0
gr,fi,2006,False,False,False,False,False,False,False,False,False,False,True,60.0
gr,fi,2007,False,False,False,False,False,False,False,False,False,False,True,8.0
gr,fi,2009,,,,,,,,,,,,11.0
gr,fi,2010,False,False,False,False,False,False,False,False,False,False,True,163.0
gr,fi,2013,False,False,False,False,True,False,False,False,False,False,True,64.0
gr,fr,2004,,,,,,,,,,,,134.0
gr,fr,2005,False,False,False,False,False,False,False,False,False,False,True,252.0
gr,fr,2005,False,False,False,False,True,False,False,False,False,False,False,234.0
gr,fr,2006,False,False,False,False,False,False,False,False,False,False,True,106.0
gr,fr,2006,False,False,False,False,True,False,False,False,False,False,False,251.0
gr,fr,2007,False,False,False,False,False,False,False,False,False,False,True,349.0
gr,fr,2008,,,,,,,,,,,,108.0
gr,fr,2009,,,,,,,,,,,,212.0
gr,fr,2010,False,False,False,False,False,False,False,False,False,False,True,609.0
gr,fr,2010,False,False,False,False,False,False,False,False,False,True,True,139.0
gr,fr,2010,False,True,False,False,False,False,False,False,False,False,False,249.0
gr,fr,2011,False,False,False,False,False,False,False,False,False,False,True,490.0
gr,fr,2011,False,False,False,False,False,False,False,False,False,True,True,72.0
gr,fr,2012,False,False,False,False,False,False,False,False,False,False,True,204.0
gr,fr,2012,False,False,False,False,False,False,False,False,False,True,True,43.0
gr,fr,2012,False,True,False,False,False,False,False,False,False,True,True,68.0
gr,fr,2012,False,True,False,False,False,False,False,True,False,False,False,82.0
gr,fr,2013,False,False,False,False,False,False,False,False,False,False,True,195.0
gr,fr,2013,False,False,False,False,False,False,False,False,False,True,True,11.0
gr,fr,2014,False,False,False,False,False,False,False,False,False,False,True,38.0
gr,fr,2016,False,False,False,False,False,False,False,False,False,False,True,8708.0
gr,fr,2016,False,False,False,False,False,False,False,False,False,True,True,51.0
gr,fr,2017,False,False,False,False,False,False,False,False,False,False,True,18734.138
gr,fr,2017,False,False,False,False,False,False,False,False,False,True,True,89.92
gr,fr,2018,False,False,False,False,False,False,False,False,False,False,True,2148.2670000000003
gr,fr,2018,False,False,False,False,False,False,False,False,False,True,True,60.824
gr,fr,2019,False,False,False,False,False,False,False,False,False,False,True,334.428
gr,fr,2019,False,False,False,False,False,False,False,False,False,True,True,334.867
gr,fr,2020,False,False,False,False,False,False,False,False,False,False,True,7722.358
gr,fr,2020,False,False,False,True,False,False,False,False,False,False,False,1602.4
gr,fr,2020,False,False,True,False,False,False,False,False,False,False,True,52.52
gr,fr,2020,False,True,False,False,False,False,False,False,False,False,False,598.791
gr,gb,2004,,,,,,,,,,,,3.0
gr,gb,2006,False,False,False,False,False,False,False,False,False,False,True,16.0
gr,gb,2017,False,False,False,False,False,False,False,False,False,False,True,14.92
gr,gb,2018,False,False,False,False,False,False,False,False,False,False,True,39.53
gr,gb,2019,False,False,False,False,False,False,False,False,False,False,True,43.49
gr,gb,2020,False,False,False,False,False,False,False,False,False,False,True,68.15
gr,hu,2011,False,True,False,False,False,False,False,False,False,False,False,64.0
gr,hu,2011,False,True,False,False,False,False,False,False,False,False,True,12.0
gr,hu,2019,False,False,False,False,False,False,False,False,False,False,True,81.395
gr,hu,2020,False,False,False,False,False,False,False,False,False,False,True,276.277
gr,it,2003,,,,,,,,,,,,2.0
gr,it,2012,False,False,False,False,False,False,False,False,False,False,True,7759.0
gr,it,2013,False,False,False,False,False,False,False,False,False,False,True,9781.0
gr,it,2014,False,False,False,False,False,False,False,False,False,False,True,4984.0
gr,it,2016,False,False,False,False,False,False,False,False,False,False,True,4945.0
gr,it,2017,False,False,False,False,False,False,False,False,False,False,True,32360.38
gr,it,2018,False,False,False,False,False,False,False,False,False,False,True,26473.06
gr,it,2019,False,False,False,False,False,False,False,False,False,False,True,20434.88
gr,it,2020,False,False,False,False,False,False,False,False,False,False,True,31740.4
gr,kr,2017,False,False,False,False,False,False,False,False,False,False,True,620.69
gr,kr,2018,False,False,False,False,False,False,False,False,False,False,True,7503.03
gr,nl,2007,False,False,False,True,False,False,False,False,False,False,False,163.0
gr,nl,2009,,,,,,,,,,,,65.0
gr,nl,2010,False,False,False,False,False,False,False,False,False,False,True,2797.0
gr,nl,2010,False,False,True,False,False,False,False,False,False,False,False,292.0
gr,nl,2010,False,True,False,False,False,False,False,True,False,False,False,426.0
gr,nl,2010,False,True,True,False,False,False,False,True,False,False,False,94.0
gr,nl,2011,False,False,False,False,False,False,False,False,False,False,True,17.0
gr,nl,2011,False,False,False,True,False,False,False,False,False,False,False,144.0
gr,nl,2011,False,False,True,False,False,False,False,False,False,False,False,131.0
gr,nl,2011,False,True,False,False,False,False,False,True,False,False,False,412.0
gr,nl,2012,False,False,False,False,False,False,False,False,False,False,True,20.0
gr,nl,2012,False,False,True,False,False,False,False,False,False,False,False,9.0
gr,nl,2012,False,True,False,False,False,False,False,True,False,False,False,127.0
gr,nl,2013,False,False,False,False,False,False,False,False,False,False,True,119.0
gr,nl,2013,False,True,False,False,False,False,False,True,False,False,False,281.0
gr,nl,2014,False,False,True,False,False,False,False,True,False,False,False,6.0
gr,nl,2014,False,True,False,False,False,False,False,True,False,False,False,342.0
gr,nl,2016,False,False,True,False,False,False,False,True,False,False,False,5.0
gr,nl,2016,False,True,False,False,False,False,False,True,False,False,False,145.0
gr,nl,2017,False,False,False,False,False,False,False,False,False,False,True,9.790000000000001
gr,nl,2017,False,False,True,False,False,False,False,True,False,False,False,7.25
gr,nl,2017,False,True,False,False,False,False,False,True,False,False,False,201.649
gr,nl,2017,,,,,,,,,,,,10.44
gr,nl,2018,False,False,False,False,False,False,False,False,False,False,True,7.95
gr,nl,2018,False,False,True,False,False,False,False,True,False,False,False,8.144
gr,nl,2018,False,True,False,False,False,False,False,False,False,False,False,91.833
gr,nl,2018,False,True,False,False,False,False,False,True,False,False,False,3.73
gr,nl,2018,False,True,False,False,False,False,False,True,False,True,True,5.41
gr,nl,2019,False,False,False,False,False,False,False,False,False,True,False,0.81
gr,nl,2019,False,False,False,False,False,False,False,True,False,True,False,0.93
gr,nl,2019,False,True,False,False,False,False,False,True,False,False,False,57.25
gr,nl,2019,,,,,,,,,,,,3.7
gr,nl,2020,False,False,True,False,False,False,False,False,False,False,True,9.42
gr,nl,2020,False,True,False,False,False,False,False,True,False,False,False,50.681
gr,nl,2020,False,True,False,False,False,False,False,True,False,False,True,24.77
gr,no,2012,False,False,False,False,False,False,False,False,False,False,True,6.0
gr,no,2012,False,False,True,False,False,False,False,False,False,False,False,11.0
gr,no,2012,False,True,False,False,False,False,False,False,False,False,False,76.0
gr,no,2012,False,True,False,False,False,False,False,False,False,False,True,61.0
gr,no,2013,False,False,False,False,False,False,False,False,False,False,True,10.0
gr,no,2013,False,False,True,False,False,False,False,False,False,False,False,20.0
gr,no,2013,False,True,False,False,False,False,False,False,False,False,False,72.0
gr,no,2013,False,True,False,False,False,False,False,False,False,False,True,11.0
gr,no,2014,False,False,False,False,False,False,False,False,False,False,True,819.0
gr,no,2014,False,True,False,False,False,False,False,False,False,False,False,11.0
gr,no,2017,,,,,,,,,,,,3795.81
gr,no,2019,False,False,False,False,False,False,False,False,False,False,True,944.989
gr,no,2020,False,False,False,False,False,False,False,False,False,False,True,1178.6390000000001
gr,no,2020,,,,,,,,,,,,354.977
gr,pl,2012,False,False,False,False,False,False,False,False,False,True,False,16.0
gr,pl,2012,,,,,,,,,,,,63.0
gr,pl,2013,False,False,False,False,False,False,False,False,False,False,True,31.0
gr,pl,2013,False,False,False,False,False,False,False,False,False,True,False,3.0
gr,pl,2013,False,True,True,False,False,False,False,False,False,False,False,20.0
gr,pl,2013,,,,,,,,,,,,485.0
gr,pl,2014,False,False,False,False,False,False,False,False,False,False,True,176.0
gr,pl,2014,False,False,False,False,False,False,False,True,False,False,False,467.0
gr,pl,2014,False,False,True,False,False,False,False,False,False,False,False,193.0
gr,pl,2014,False,True,False,False,False,False,False,False,False,False,False,60.0
gr,pl,2014,False,True,True,False,False,False,False,False,False,False,False,104.0
gr,pl,2014,False,True,True,False,False,False,False,True,False,True,True,12.0
gr,pl,2016,False,False,False,False,False,False,False,False,False,False,True,135.0
gr,pl,2016,False,False,False,False,False,False,False,False,False,True,False,6.0
gr,pl,2016,False,False,False,False,False,False,False,True,False,False,True,225.0
gr,pl,2016,False,False,True,False,False,False,False,False,False,False,False,106.0
gr,pl,2016,False,False,True,False,False,False,False,False,False,False,True,97.0
gr,pl,2016,False,True,False,False,False,False,False,False,False,False,False,25.0
gr,pl,2016,False,True,True,False,False,False,False,False,False,False,False,167.0
gr,pl,2016,False,True,True,False,False,False,False,True,False,False,True,34.0
gr,pl,2016,False,True,True,False,False,False,False,True,False,True,True,11.0
gr,pl,2017,False,False,False,False,False,False,False,False,False,False,True,703.693
gr,pl,2017,False,False,False,False,False,False,False,False,False,True,False,2.264
gr,pl,2017,False,False,False,False,False,False,False,True,False,False,True,326.58
gr,pl,2017,False,False,True,False,False,False,False,False,False,False,False,235.147
gr,pl,2017,False,False,True,False,False,False,False,False,False,False,True,260.205
