,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
51,A4130,Y12,15 01 10*,packaging waste,H3,21.86,,DE,,R4,Austria,2020
52,A4090,Y34,06 01 01*,sulfuric acid,H8,530.64,,DE,,R6,Austria,2020
53,,Y18,19 12 11*,premixed wastes,H4.1,620.18,,DE,D10,,Austria,2020
54,A1170,Y42,16 06 05,lithium batteries,H3,113.226,,DE,,R4,Austria,2020
55,A1180,Y31,16 02 13*,E-waste,H13,1493.41,,DE,,R4,Austria,2020
56,A3140,Y42,15 02 02*,wipes,H4.1,1.653,,DE,,R4,Austria,2020
57,A4050,Y33,11 01 98*,cyanides,H6.1,0.164,,DE,,R4,Austria,2020
58,A3140,Y42,14 06 05*,metall bearing sludges,H3,0.241,,DE,,R4,Austria,2020
59,A4060,Y31,11 01 11*,rinsing water,H12,0.229,,DE,,R4,Austria,2020
60,A3020,Y8,13 02 05*,waste oil,H12,330.78,"HU,RO",BG,,R9,Austria,2020
61,A2010,Y18,16 02 15*,monitor glass,H13,1921.67,,DE,,R5,Austria,2020
62,A3140,Y12,07 01 04*,solvents,H3,38.54,,DE,,R2,Austria,2020
63,,Y18,15 02 02*,waste from craft shops,H4.1,1219.19,,DE,,R1,Austria,2020
64,,Y5,17 02 04*,impregnated wood,H11,4811.42,,DE,,R12,Austria,2020
65,,,10 10 03,Ni-slag,H11,63.092,,DE,,R4,Austria,2020
66,,Y18,19 12 11*,premixed wastes,H4.1,523.14,DE,BE,,R12,Austria,2020
67,,Y18,10 08 08*,salt slag,H4.3,303.36,,DE,,R4,Austria,2020
68,A3140,Y42,19 02 08*,solvents,H3,1425.96,,HU,,R1,Austria,2020
69,A1030,Y29,20 01 21*,flurescent tubes,H12,34.242,,DE,,R4,Austria,2020
70,A1080,Y23,10 10 09*,filter dusts,H11,46.53,,DE,,R4,Austria,2020
71,,Y18,10 03 08*,salt slag,H13,11860.39,DE,FR ,,R5,Austria,2020
72,A4060,Y31,11 01 11*,emulsions,H12,2.918,DE,NL,,R4,Austria,2020
73,A1020,Y31,16 03 03*,ceramics,H12,8.881,DE,NL,,R4,Austria,2020
74,A3050,Y13,08 04 09*,uncured resins,H3,427.21,,DE,,R1,Austria,2020
75,A1060,Y23,11 01 05*,pickling solution,H8,248.66,,IT,,R5,Austria,2020
76,A4130,Y36,15 01 11*,gas cylinders,H11,17.7,,DE,,R4,Austria,2020
77,A2030,,16 08 02*,catalysts,H11,68.038,,DE,,R4,Austria,2020
78,A4090,Y17,11 01 07*,pickling solution ,H8,1486.0,,DE,,R5,Austria,2020
79,,Y17,11 03 02*,hardening salts,H5.1,44.38,,DE,D12,,Austria,2020
80,A1170,,20 01 33*,batteries,H8,163.057,,DE,,R12,Austria,2020
81,A4100,Y18,16 05 07*,catalysts,H6.1,2.017,,DE,,R4,Austria,2020
82,A1100,Y31,10 06 03*,filter dusts,H13,1050.278,DE,BE,,R4,Austria,2020
83,A4070,Y12,08 01 13*,paint residues,H3,436.295,,DE,,R1,Austria,2020
84,A4070,Y12,19 02 09*,paint waste,H4.1,18.15,,HU,,R1,Austria,2020
85,,Y8,15 02 02*,waste from craft shops,H12,1300.8,,CH,,R1,Austria,2020
86,A4020,Y1,18 01 03*,infectious wasdtes,H6.2,271.87,,DE,D10,,Austria,2020
87,,Y16,09 01 04*,developer,H12,91.51,,DE,,R4,Austria,2020
88,,Y23,10 02 07*,steelmill dust,H13,61867.71,,DE,,R4,Austria,2020
89,A1170,Y23,20 01 34,mixed batteries,H8,2213.833,,DE,,R12,Austria,2020
90,,Y23,10 02 13*,top gas sludge,H12,1085.01,"DE,CZ",PL,,R4,Austria,2020
91,,Y31,19 08 13*,zink bearing sludge,H12,669.5,,DE,,R4,Austria,2020
92,A3140,Y42,19 02 08*,solvents,H3,186.54,,CH,,R1,Austria,2020
93,,Y18,19 10 05*,shredding residues,H13,117.28,,DE,,R1,Austria,2020
94,A1060,Y34,11 01 05*,pickling acid,H8,476.76,,DE,,R13,Austria,2020
95,A4020,Y1,20 01 32,unsorted medicines,H12,88.94,,CH,,R1,Austria,2020
96,A1180,Y31,16 02 13*,E-scrap,H11,12.022,,DE,,R5,Austria,2020
97,,,10 06 04,metal dust,H12,161.149,DE,NL,,R12,Austria,2020
98,A4070,Y12,08 01 11*,paint waste,H3,488.973,,DE,,R1,Austria,2020
99,A1170,Y26,16 06 02*,Ni-Cd-batteries,H8,262.863,DE,FR ,,R4,Austria,2020
100,,Y18,19 10 03*,shredding residues,H12,2362.2,,DE,,R5,Austria,2020
101,A3020,Y8,13 02 05*,waste oil,H13,714.94,SI,HR,,R1,Austria,2020
102,A1100,Y31,10 06 03*,filter dusts,H6.1,301.105,,IT,,R4,Austria,2020
103,A4100,Y23,10 02 13*,top gas sludge,H11,523.42,,DE,,R4,Austria,2020
104,A4140,Y18,16 05 06*,chemicals,H3,26.192,,DE,D15,,Austria,2020
105,A4010,Y3,18 01 08*,unsorted medicins,H3,45.74,,DE,D10,,Austria,2020
106,,Y3,19 02 04*,pharmeceutic waste,H4.1,120.86,,DE,D10,,Austria,2020
107,A4060,Y9,12 01 06*,metal sludge,H13,76.92,,DE,,R3,Austria,2020
108,A3140,Y42,07 01 08*,solvents,H3,5349.84,,DE,,R3,Austria,2020
109,A2030,Y18,16 08 02*,catalysts,H13,102.187,,DE,,R8,Austria,2020
110,A1170,Y23,16 06 05,mixed batteries,H8,417.28,,DE,,R4,Austria,2020
111,A1030,Y29,06 04 04*,amalgam waste,H12,0.829,,DE,,R4,Austria,2020
112,A1180,Y31,20 01 35*,monitors,H11,1231.7,,DE,,R5,Austria,2020
113,A1170,,16 06 05,Li-batteries,H12,88.92,DE,FI,,R4,Austria,2020
114,A1160,Y31,16 06 01*,LAB,H8,522.68,,CZ,,R4,Austria,2020
115,A3140,Y42,19 02 08*,solvents,H3,190.32,,DE,,R12,Austria,2020
116,A3150,Y41,07 01 08*,solvents,H12,83.389,,DE,,R5,Austria,2020
117,A2030,,16 08 07*,catalysts,H3,3.214,"DE,BE",GB,,R8,Austria,2020
118,,Y45,14 06 01*,CFCs,H12,31.223,DE,NL,,R3,Austria,2020
119,A3140,Y42,07 01 04*,solvents,H3,22.64,,DE,,R5,Austria,2020
120,A1100,Y23,10 06 03*,filter dusts,H13,28.959,,DE,,R4,Austria,2020
121,A1170,Y23,20 01 33*,mixed batteries,H8,46.882,,CH,,R4,Austria,2020
122,A1060,,11 01 06*,pickling acid,H8,37.655,,DE,,R4,Austria,2020
123,A1020,Y31,19 12 11*,contaminated plöastic,H12,142.04,,DE,,R1,Austria,2020
124,A3120,Y18,19 10 03*,shredding residues,H13,1788.3,,CH,,R1,Austria,2020
125,A4140,,16 05 06*,chemicals,H3,8.3,,DE,D10,,Austria,2020
126,A3150,Y41,14 06 02*,solvents,H3,115.0,,CH,,R1,Austria,2020
127,A4070,Y12,19 02 09*,paint sludge,H4.1,224.8,,DE,,R1,Austria,2020
128,A3140,Y42,15 02 02*,whiping paper,H4.1,2.73,DE,NL,,R4,Austria,2020
129,,Y42,16 01 13*,break fluid,H12,246.78,,DE,,R12,Austria,2020
130,A1170,Y26,16 06 02*,Ni-Cd-batteries,H11,23.33,,CZ,,R12,Austria,2020
131,,,12 01 04,metal dust,H12,23.691,,DE,,R4,Austria,2020
132,A2030,Y18,16 08 07*,catalysts,H4.3,11.874,,DE,D10,,Austria,2020
133,A3070,Y39,07 01 07*,phenoles,H6.1,151.84,,DE,,R1,Austria,2020
134,A3150,Y41,14 06 04*,solvent sludge,H6.1,12.32,"DE,NL",BE,,R2,Austria,2020
135,A3140,Y42,14 06 05*,solvent sludge,H13,7.241,"DE,NL",BE,,R2,Austria,2020
136,,Y18,16 01 07*,oil filter,H4.1,22.28,,IT,,R4,Austria,2020
137,,Y17,19 02 07*,oily sludge,H12,23.157,,DE,,R4,Austria,2020
138,A1180,Y31,20 01 35*,monitors,H11,233.51,,IT,,R5,Austria,2020
139,A2030,,16 08 07*,catalysts,H11,15.56,,DE,,R13,Austria,2020
140,A3150,Y41,14 06 02*,solvents,H3,43.22,,DE,,R1,Austria,2020
141,A4050,Y33,11 01 98*,paints,H6.1,0.105,DE,NL,,R4,Austria,2020
142,A4050,Y33,11 03 01*,hardening salts,H6.1,12.86,,DE,D12,,Austria,2020
143,,Y18,11 01 98*,concentrates,H12,0.53,,DE,,R4,Austria,2020
144,A4140,Y18,16 05 06*,mixed chemicals,H3,7.2,,DE,D10,,Austria,2020
145,,Y18,19 02 11*,conzentrates,H13,3905.97,,DE,D10,,Austria,2020
146,A1030,Y29,20 01 21*,fluorescent tubes,H12,753.336,,DE,,R5,Austria,2020
147,A3020,Y8,13 02 05*,waste oil,H12,17365.49,,DE,,R9,Austria,2020
148,A4100,,16 05 07*,catalysts,H6.1,0.85,,DE,D10,,Austria,2020
149,Y46,,20 03 01,MSW,,2021.34,,DE,,R1,Austria,2020
150,Y46,,20 03 07,bulky waste,,19.91,,DE,,R13,Austria,2020
151,Y46,,20 03 01,MSW,,3392.47,,CH,D10,,Austria,2020
152,Y46,,20 03 01,MSW,,82620.69,,CH,,R1,Austria,2020
153,Y47,,19 12 12,scrap from MSW incineration,,23.38,DE,BE ,,R12,Austria,2020
154,"A4100,Y47",,19 01 13*,fly ash,H13,733.44,,DE,D12,,Austria,2020
155,"A4100,Y47",,19 01 07*,flue gas cleaning residues,H13,1936.8,,DE,D12,,Austria,2020
156,"A4100,Y47",,19 01 13*,fly ash,H8,5501.12,,DE,,R5,Austria,2020
157,Y47,,19 12 03,scrap from MSW incineration,,1417.54,DE,NL,,R4,Austria,2020
158,"A4100,Y47",,19 01 13*,fly ash,H13,1852.3,,DE,D14,,Austria,2020
159,Y47,,19 12 03,scrap from MSW incineration,,159.68,DE,NL,,R12,Austria,2020
160,Y47,,19 12 03,scrap from MSW incineration,,2317.87,,DE,,R4,Austria,2020
