,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
36,A3140,Y42,070704*,Dissolvents no halogenats (isopropanol-metanol) aigua (30-40%),,729.02,,FR,,R2,Spain,2019
37,A2030,,160802*,Catalitzadors usats que contenen metalls de trasició,,40.676,FR,DE,,R4,Spain,2019
38,A3170,Y41,070201*,Dissolvents clorats,,440.5,,FR,,R5,Spain,2019
39,A3150,Y41,070707*,Mescla de dissolvents halogenats,,22.0,,FR,,R5,Spain,2019
40,A4140,Y34,160507*,Productes quimics organics i inorganics,,3.762,FR,DE,D10,,Spain,2019
41,A3050,Y13,080501*,Residus d'isocianats,,12.037,FR,DE,D10,,Spain,2019
42,A4150,Y14,160506*,Productes quimics de laboratori,,7.53,,FR,D10,,Spain,2019
43,A3150,Y42,070703*,Dissolvents halogenats amb iodurs,,330.57,,FR,D10,,Spain,2019
44,A3140,Y42,070704*,Dissolvents no halogenats (n-propanol),,608.7,,FR,,R2,Spain,2019
45,,Y23,100207*,Residus solids del tractament de gasos que contenen substancies perilloses,,4649.1,,IT,,R4,Spain,2019
46,A2030,Y35,160807*,Catalitzadors gastat de pal.ladi contaminat amb substancies perilloses,,14.797,FR,DE,,R13,Spain,2019
47,A3050,Y13,080501*,Residus polimeritzables (isocianats),,21.0,,FR,D10,,Spain,2019
48,A4140,Y35,160508*,Productes quimics obsolets,,11.04,,FR,D10,,Spain,2019
49,A3140,Y42,070708*,Efluents reactius no halogenats,,8.31,,FR,D10,,Spain,2019
50,A4140,Y34,160507*,Productes quimics inorganics obsolets,,17.3,,FR,D10,,Spain,2019
51,A3140,Y42,070108*,Efluents reactius no halogenats,,10.58,,FR,D10,,Spain,2019
52,A3150,Y41,070707*,Efluents reactius halogentas,,22.83,,FR,D10,,Spain,2019
53,,,191212*,Altres residus procedents del tractament mecanic de residus,H_,4176.34,,AD,,R1,Spain,2019
54,A3180,Y10,160209*,Transformadors i condensadors i materials liquids i solids contaminats amb pcb,,6.25,,FR,D10,,Spain,2019
55,A3140,Y6,140603*,Mescla de dissolvents no halogenats,,222.86,,FR,,R1,Spain,2019
56,A4140,Y45,140601*,"Cfc, hcfc i hfc",,27.415,,FR,D10,,Spain,2019
57,A3050,Y13,080501*,Residus polimeritzables,,5.91,,FR,D13,,Spain,2019
58,A4140,"Y32,Y33,Y35",160504*,Gasos en recipients a pressio que contenen substancies perilloses,,12.047,,FR,D10,,Spain,2019
59,,,120118*,Residus de carbur de tungste,H_,139.932,FR,DE,,R4,Spain,2019
60,A4140,Y13,070707*,Residus solids i/o pastosos,,195.471,,FR,D10,,Spain,2019
61,A4050,"Y7,Y17,Y33",110198*,Banys cianurats que contenen metalls preciosos,,17.77,"FR,BE",NL,,R4,Spain,2019
62,,Y18,190813*,Llots que contenen metalls preciosos,,8.05,"FR,BE",NL,,R12,Spain,2019
63,A4070,Y12,080111*,Residus solids que contenen pasta amb metalls preciosos,,0.46,"FR,BE",NL,,R12,Spain,2019
64,A4050,"Y17,Y35",110109*,"Llots, materials de filtració, tortons i pols de filtració amb metalls preciosos",,3.314,"FR,BE",NL,,R4,Spain,2019
65,A1060,"Y17,Y34",110105*,Acids de decapatge amb metalls preciosos,,0.03,"FR,BE",NL,,R4,Spain,2019
66,A1130,Y17,110107*,Solucio cupro-amoniacal,,82.15,FR,IT,,R5,Spain,2019
67,A1130,Y17,110107*,Solucio alcalina cupro-amoniacal,,160.5,FR,IT,,R5,Spain,2019
68,A1130,Y17,110107*,Solucio alcalina cupro-amoniacal,,327.21,FR,IT,,R5,Spain,2019
69,A1130,Y17,110107*,Solucio alacalina cupro amoniacal,,106.86,FR,IT,,R5,Spain,2019
70,A4070,"Y12,Y17",150202*,"Absorbents, materials de filtracio, draps de neteja amb metalls preciosos",,4.545,"FR,BE",NL,,R4,Spain,2019
